EquipID,Category,ParamPath,ParamValue,ValueType,LastUpdated,UpdatedBy,ChangeReason,UpdatedDateTime
5025,data,tag_columns,"[""sensor_0_avg"",""sensor_1_avg"",""sensor_2_avg"",""wind_speed_3_avg"",""wind_speed_4_avg"",""wind_speed_3_max"",""wind_speed_3_min"",""wind_speed_3_std"",""sensor_5_avg"",""sensor_5_max"",""sensor_5_min"",""sensor_5_std"",""sensor_6_avg"",""sensor_7_avg"",""sensor_8_avg"",""sensor_9_avg"",""sensor_10_avg"",""sensor_11_avg"",""sensor_12_avg"",""sensor_13_avg"",""sensor_14_avg"",""sensor_15_avg"",""sensor_16_avg"",""sensor_17_avg"",""sensor_18_avg"",""sensor_18_max"",""sensor_18_min"",""sensor_18_std"",""sensor_19_avg"",""sensor_20_avg"",""sensor_21_avg"",""sensor_22_avg"",""sensor_23_avg"",""sensor_24_avg"",""sensor_25_avg"",""sensor_26_avg"",""reactive_power_27_avg"",""reactive_power_27_max"",""reactive_power_27_min"",""reactive_power_27_std"",""reactive_power_28_avg"",""reactive_power_28_max"",""reactive_power_28_min"",""reactive_power_28_std"",""power_29_avg"",""power_29_max"",""power_29_min"",""power_29_std"",""power_30_avg"",""power_30_max"",""power_30_min"",""power_30_std"",""sensor_31_avg"",""sensor_31_max"",""sensor_31_min"",""sensor_31_std"",""sensor_32_avg"",""sensor_33_avg"",""sensor_34_avg"",""sensor_35_avg"",""sensor_36_avg"",""sensor_37_avg"",""sensor_38_avg"",""sensor_39_avg"",""sensor_40_avg"",""sensor_41_avg"",""sensor_42_avg"",""sensor_43_avg"",""sensor_44"",""sensor_45"",""sensor_46"",""sensor_47"",""sensor_48"",""sensor_49"",""sensor_50"",""sensor_51"",""sensor_52_avg"",""sensor_52_max"",""sensor_52_min"",""sensor_52_std"",""sensor_53_avg""]",list,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5025,data,timestamp_col,EntryDateTime,string,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5026,data,sampling_secs,600,int,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5026,data,tag_columns,"[""sensor_0_avg"",""sensor_1_avg"",""sensor_2_avg"",""wind_speed_3_avg"",""wind_speed_4_avg"",""wind_speed_3_max"",""wind_speed_3_min"",""wind_speed_3_std"",""sensor_5_avg"",""sensor_5_max"",""sensor_5_min"",""sensor_5_std"",""sensor_6_avg"",""sensor_7_avg"",""sensor_8_avg"",""sensor_9_avg"",""sensor_10_avg"",""sensor_11_avg"",""sensor_12_avg"",""sensor_13_avg"",""sensor_14_avg"",""sensor_15_avg"",""sensor_16_avg"",""sensor_17_avg"",""sensor_18_avg"",""sensor_18_max"",""sensor_18_min"",""sensor_18_std"",""sensor_19_avg"",""sensor_20_avg"",""sensor_21_avg"",""sensor_22_avg"",""sensor_23_avg"",""sensor_24_avg"",""sensor_25_avg"",""sensor_26_avg"",""reactive_power_27_avg"",""reactive_power_27_max"",""reactive_power_27_min"",""reactive_power_27_std"",""reactive_power_28_avg"",""reactive_power_28_max"",""reactive_power_28_min"",""reactive_power_28_std"",""power_29_avg"",""power_29_max"",""power_29_min"",""power_29_std"",""power_30_avg"",""power_30_max"",""power_30_min"",""power_30_std"",""sensor_31_avg"",""sensor_31_max"",""sensor_31_min"",""sensor_31_std"",""sensor_32_avg"",""sensor_33_avg"",""sensor_34_avg"",""sensor_35_avg"",""sensor_36_avg"",""sensor_37_avg"",""sensor_38_avg"",""sensor_39_avg"",""sensor_40_avg"",""sensor_41_avg"",""sensor_42_avg"",""sensor_43_avg"",""sensor_44"",""sensor_45"",""sensor_46"",""sensor_47"",""sensor_48"",""sensor_49"",""sensor_50"",""sensor_51"",""sensor_52_avg"",""sensor_52_max"",""sensor_52_min"",""sensor_52_std"",""sensor_53_avg""]",list,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5026,data,timestamp_col,EntryDateTime,string,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5038,data,sampling_secs,600,int,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5038,data,tag_columns,"[""sensor_0_avg"",""sensor_1_avg"",""sensor_2_avg"",""wind_speed_3_avg"",""wind_speed_4_avg"",""wind_speed_3_max"",""wind_speed_3_min"",""wind_speed_3_std"",""sensor_5_avg"",""sensor_5_max"",""sensor_5_min"",""sensor_5_std"",""sensor_6_avg"",""sensor_7_avg"",""sensor_8_avg"",""sensor_9_avg"",""sensor_10_avg"",""sensor_11_avg"",""sensor_12_avg"",""sensor_13_avg"",""sensor_14_avg"",""sensor_15_avg"",""sensor_16_avg"",""sensor_17_avg"",""sensor_18_avg"",""sensor_18_max"",""sensor_18_min"",""sensor_18_std"",""sensor_19_avg"",""sensor_20_avg"",""sensor_21_avg"",""sensor_22_avg"",""sensor_23_avg"",""sensor_24_avg"",""sensor_25_avg"",""sensor_26_avg"",""reactive_power_27_avg"",""reactive_power_27_max"",""reactive_power_27_min"",""reactive_power_27_std"",""reactive_power_28_avg"",""reactive_power_28_max"",""reactive_power_28_min"",""reactive_power_28_std"",""power_29_avg"",""power_29_max"",""power_29_min"",""power_29_std"",""power_30_avg"",""power_30_max"",""power_30_min"",""power_30_std"",""sensor_31_avg"",""sensor_31_max"",""sensor_31_min"",""sensor_31_std"",""sensor_32_avg"",""sensor_33_avg"",""sensor_34_avg"",""sensor_35_avg"",""sensor_36_avg"",""sensor_37_avg"",""sensor_38_avg"",""sensor_39_avg"",""sensor_40_avg"",""sensor_41_avg"",""sensor_42_avg"",""sensor_43_avg"",""sensor_44"",""sensor_45"",""sensor_46"",""sensor_47"",""sensor_48"",""sensor_49"",""sensor_50"",""sensor_51"",""sensor_52_avg"",""sensor_52_max"",""sensor_52_min"",""sensor_52_std"",""sensor_53_avg""]",list,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5038,data,timestamp_col,EntryDateTime,string,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5040,data,sampling_secs,600,int,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5040,data,tag_columns,"[""sensor_0_avg"",""sensor_1_avg"",""sensor_2_avg"",""wind_speed_3_avg"",""wind_speed_4_avg"",""wind_speed_3_max"",""wind_speed_3_min"",""wind_speed_3_std"",""sensor_5_avg"",""sensor_5_max"",""sensor_5_min"",""sensor_5_std"",""sensor_6_avg"",""sensor_7_avg"",""sensor_8_avg"",""sensor_9_avg"",""sensor_10_avg"",""sensor_11_avg"",""sensor_12_avg"",""sensor_13_avg"",""sensor_14_avg"",""sensor_15_avg"",""sensor_16_avg"",""sensor_17_avg"",""sensor_18_avg"",""sensor_18_max"",""sensor_18_min"",""sensor_18_std"",""sensor_19_avg"",""sensor_20_avg"",""sensor_21_avg"",""sensor_22_avg"",""sensor_23_avg"",""sensor_24_avg"",""sensor_25_avg"",""sensor_26_avg"",""reactive_power_27_avg"",""reactive_power_27_max"",""reactive_power_27_min"",""reactive_power_27_std"",""reactive_power_28_avg"",""reactive_power_28_max"",""reactive_power_28_min"",""reactive_power_28_std"",""power_29_avg"",""power_29_max"",""power_29_min"",""power_29_std"",""power_30_avg"",""power_30_max"",""power_30_min"",""power_30_std"",""sensor_31_avg"",""sensor_31_max"",""sensor_31_min"",""sensor_31_std"",""sensor_32_avg"",""sensor_33_avg"",""sensor_34_avg"",""sensor_35_avg"",""sensor_36_avg"",""sensor_37_avg"",""sensor_38_avg"",""sensor_39_avg"",""sensor_40_avg"",""sensor_41_avg"",""sensor_42_avg"",""sensor_43_avg"",""sensor_44"",""sensor_45"",""sensor_46"",""sensor_47"",""sensor_48"",""sensor_49"",""sensor_50"",""sensor_51"",""sensor_52_avg"",""sensor_52_max"",""sensor_52_min"",""sensor_52_std"",""sensor_53_avg""]",list,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5040,data,timestamp_col,EntryDateTime,string,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5042,data,sampling_secs,600,int,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5042,data,tag_columns,"[""sensor_0_avg"",""sensor_1_avg"",""sensor_2_avg"",""wind_speed_3_avg"",""wind_speed_4_avg"",""wind_speed_3_max"",""wind_speed_3_min"",""wind_speed_3_std"",""sensor_5_avg"",""sensor_5_max"",""sensor_5_min"",""sensor_5_std"",""sensor_6_avg"",""sensor_7_avg"",""sensor_8_avg"",""sensor_9_avg"",""sensor_10_avg"",""sensor_11_avg"",""sensor_12_avg"",""sensor_13_avg"",""sensor_14_avg"",""sensor_15_avg"",""sensor_16_avg"",""sensor_17_avg"",""sensor_18_avg"",""sensor_18_max"",""sensor_18_min"",""sensor_18_std"",""sensor_19_avg"",""sensor_20_avg"",""sensor_21_avg"",""sensor_22_avg"",""sensor_23_avg"",""sensor_24_avg"",""sensor_25_avg"",""sensor_26_avg"",""reactive_power_27_avg"",""reactive_power_27_max"",""reactive_power_27_min"",""reactive_power_27_std"",""reactive_power_28_avg"",""reactive_power_28_max"",""reactive_power_28_min"",""reactive_power_28_std"",""power_29_avg"",""power_29_max"",""power_29_min"",""power_29_std"",""power_30_avg"",""power_30_max"",""power_30_min"",""power_30_std"",""sensor_31_avg"",""sensor_31_max"",""sensor_31_min"",""sensor_31_std"",""sensor_32_avg"",""sensor_33_avg"",""sensor_34_avg"",""sensor_35_avg"",""sensor_36_avg"",""sensor_37_avg"",""sensor_38_avg"",""sensor_39_avg"",""sensor_40_avg"",""sensor_41_avg"",""sensor_42_avg"",""sensor_43_avg"",""sensor_44"",""sensor_45"",""sensor_46"",""sensor_47"",""sensor_48"",""sensor_49"",""sensor_50"",""sensor_51"",""sensor_52_avg"",""sensor_52_max"",""sensor_52_min"",""sensor_52_std"",""sensor_53_avg""]",list,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5042,data,timestamp_col,EntryDateTime,string,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5045,data,sampling_secs,600,int,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5045,data,tag_columns,"[""sensor_0_avg"",""sensor_1_avg"",""sensor_2_avg"",""wind_speed_3_avg"",""wind_speed_4_avg"",""wind_speed_3_max"",""wind_speed_3_min"",""wind_speed_3_std"",""sensor_5_avg"",""sensor_5_max"",""sensor_5_min"",""sensor_5_std"",""sensor_6_avg"",""sensor_7_avg"",""sensor_8_avg"",""sensor_9_avg"",""sensor_10_avg"",""sensor_11_avg"",""sensor_12_avg"",""sensor_13_avg"",""sensor_14_avg"",""sensor_15_avg"",""sensor_16_avg"",""sensor_17_avg"",""sensor_18_avg"",""sensor_18_max"",""sensor_18_min"",""sensor_18_std"",""sensor_19_avg"",""sensor_20_avg"",""sensor_21_avg"",""sensor_22_avg"",""sensor_23_avg"",""sensor_24_avg"",""sensor_25_avg"",""sensor_26_avg"",""reactive_power_27_avg"",""reactive_power_27_max"",""reactive_power_27_min"",""reactive_power_27_std"",""reactive_power_28_avg"",""reactive_power_28_max"",""reactive_power_28_min"",""reactive_power_28_std"",""power_29_avg"",""power_29_max"",""power_29_min"",""power_29_std"",""power_30_avg"",""power_30_max"",""power_30_min"",""power_30_std"",""sensor_31_avg"",""sensor_31_max"",""sensor_31_min"",""sensor_31_std"",""sensor_32_avg"",""sensor_33_avg"",""sensor_34_avg"",""sensor_35_avg"",""sensor_36_avg"",""sensor_37_avg"",""sensor_38_avg"",""sensor_39_avg"",""sensor_40_avg"",""sensor_41_avg"",""sensor_42_avg"",""sensor_43_avg"",""sensor_44"",""sensor_45"",""sensor_46"",""sensor_47"",""sensor_48"",""sensor_49"",""sensor_50"",""sensor_51"",""sensor_52_avg"",""sensor_52_max"",""sensor_52_min"",""sensor_52_std"",""sensor_53_avg""]",list,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5045,data,timestamp_col,EntryDateTime,string,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5051,data,sampling_secs,600,int,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5051,data,tag_columns,"[""sensor_0_avg"",""sensor_1_avg"",""sensor_2_avg"",""wind_speed_3_avg"",""wind_speed_4_avg"",""wind_speed_3_max"",""wind_speed_3_min"",""wind_speed_3_std"",""sensor_5_avg"",""sensor_5_max"",""sensor_5_min"",""sensor_5_std"",""sensor_6_avg"",""sensor_7_avg"",""sensor_8_avg"",""sensor_9_avg"",""sensor_10_avg"",""sensor_11_avg"",""sensor_12_avg"",""sensor_13_avg"",""sensor_14_avg"",""sensor_15_avg"",""sensor_16_avg"",""sensor_17_avg"",""sensor_18_avg"",""sensor_18_max"",""sensor_18_min"",""sensor_18_std"",""sensor_19_avg"",""sensor_20_avg"",""sensor_21_avg"",""sensor_22_avg"",""sensor_23_avg"",""sensor_24_avg"",""sensor_25_avg"",""sensor_26_avg"",""reactive_power_27_avg"",""reactive_power_27_max"",""reactive_power_27_min"",""reactive_power_27_std"",""reactive_power_28_avg"",""reactive_power_28_max"",""reactive_power_28_min"",""reactive_power_28_std"",""power_29_avg"",""power_29_max"",""power_29_min"",""power_29_std"",""power_30_avg"",""power_30_max"",""power_30_min"",""power_30_std"",""sensor_31_avg"",""sensor_31_max"",""sensor_31_min"",""sensor_31_std"",""sensor_32_avg"",""sensor_33_avg"",""sensor_34_avg"",""sensor_35_avg"",""sensor_36_avg"",""sensor_37_avg"",""sensor_38_avg"",""sensor_39_avg"",""sensor_40_avg"",""sensor_41_avg"",""sensor_42_avg"",""sensor_43_avg"",""sensor_44"",""sensor_45"",""sensor_46"",""sensor_47"",""sensor_48"",""sensor_49"",""sensor_50"",""sensor_51"",""sensor_52_avg"",""sensor_52_max"",""sensor_52_min"",""sensor_52_std"",""sensor_53_avg""]",list,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5051,data,timestamp_col,EntryDateTime,string,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5068,data,sampling_secs,600,int,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5068,data,tag_columns,"[""sensor_0_avg"",""sensor_1_avg"",""sensor_2_avg"",""wind_speed_3_avg"",""wind_speed_4_avg"",""wind_speed_3_max"",""wind_speed_3_min"",""wind_speed_3_std"",""sensor_5_avg"",""sensor_5_max"",""sensor_5_min"",""sensor_5_std"",""sensor_6_avg"",""sensor_7_avg"",""sensor_8_avg"",""sensor_9_avg"",""sensor_10_avg"",""sensor_11_avg"",""sensor_12_avg"",""sensor_13_avg"",""sensor_14_avg"",""sensor_15_avg"",""sensor_16_avg"",""sensor_17_avg"",""sensor_18_avg"",""sensor_18_max"",""sensor_18_min"",""sensor_18_std"",""sensor_19_avg"",""sensor_20_avg"",""sensor_21_avg"",""sensor_22_avg"",""sensor_23_avg"",""sensor_24_avg"",""sensor_25_avg"",""sensor_26_avg"",""reactive_power_27_avg"",""reactive_power_27_max"",""reactive_power_27_min"",""reactive_power_27_std"",""reactive_power_28_avg"",""reactive_power_28_max"",""reactive_power_28_min"",""reactive_power_28_std"",""power_29_avg"",""power_29_max"",""power_29_min"",""power_29_std"",""power_30_avg"",""power_30_max"",""power_30_min"",""power_30_std"",""sensor_31_avg"",""sensor_31_max"",""sensor_31_min"",""sensor_31_std"",""sensor_32_avg"",""sensor_33_avg"",""sensor_34_avg"",""sensor_35_avg"",""sensor_36_avg"",""sensor_37_avg"",""sensor_38_avg"",""sensor_39_avg"",""sensor_40_avg"",""sensor_41_avg"",""sensor_42_avg"",""sensor_43_avg"",""sensor_44"",""sensor_45"",""sensor_46"",""sensor_47"",""sensor_48"",""sensor_49"",""sensor_50"",""sensor_51"",""sensor_52_avg"",""sensor_52_max"",""sensor_52_min"",""sensor_52_std"",""sensor_53_avg""]",list,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5068,data,timestamp_col,EntryDateTime,string,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5069,data,sampling_secs,600,int,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5069,data,tag_columns,"[""sensor_0_avg"",""sensor_1_avg"",""sensor_2_avg"",""wind_speed_3_avg"",""wind_speed_4_avg"",""wind_speed_3_max"",""wind_speed_3_min"",""wind_speed_3_std"",""sensor_5_avg"",""sensor_5_max"",""sensor_5_min"",""sensor_5_std"",""sensor_6_avg"",""sensor_7_avg"",""sensor_8_avg"",""sensor_9_avg"",""sensor_10_avg"",""sensor_11_avg"",""sensor_12_avg"",""sensor_13_avg"",""sensor_14_avg"",""sensor_15_avg"",""sensor_16_avg"",""sensor_17_avg"",""sensor_18_avg"",""sensor_18_max"",""sensor_18_min"",""sensor_18_std"",""sensor_19_avg"",""sensor_20_avg"",""sensor_21_avg"",""sensor_22_avg"",""sensor_23_avg"",""sensor_24_avg"",""sensor_25_avg"",""sensor_26_avg"",""reactive_power_27_avg"",""reactive_power_27_max"",""reactive_power_27_min"",""reactive_power_27_std"",""reactive_power_28_avg"",""reactive_power_28_max"",""reactive_power_28_min"",""reactive_power_28_std"",""power_29_avg"",""power_29_max"",""power_29_min"",""power_29_std"",""power_30_avg"",""power_30_max"",""power_30_min"",""power_30_std"",""sensor_31_avg"",""sensor_31_max"",""sensor_31_min"",""sensor_31_std"",""sensor_32_avg"",""sensor_33_avg"",""sensor_34_avg"",""sensor_35_avg"",""sensor_36_avg"",""sensor_37_avg"",""sensor_38_avg"",""sensor_39_avg"",""sensor_40_avg"",""sensor_41_avg"",""sensor_42_avg"",""sensor_43_avg"",""sensor_44"",""sensor_45"",""sensor_46"",""sensor_47"",""sensor_48"",""sensor_49"",""sensor_50"",""sensor_51"",""sensor_52_avg"",""sensor_52_max"",""sensor_52_min"",""sensor_52_std"",""sensor_53_avg""]",list,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5069,data,timestamp_col,EntryDateTime,string,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5071,data,sampling_secs,600,int,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5071,data,tag_columns,"[""sensor_0_avg"",""sensor_1_avg"",""sensor_2_avg"",""wind_speed_3_avg"",""wind_speed_4_avg"",""wind_speed_3_max"",""wind_speed_3_min"",""wind_speed_3_std"",""sensor_5_avg"",""sensor_5_max"",""sensor_5_min"",""sensor_5_std"",""sensor_6_avg"",""sensor_7_avg"",""sensor_8_avg"",""sensor_9_avg"",""sensor_10_avg"",""sensor_11_avg"",""sensor_12_avg"",""sensor_13_avg"",""sensor_14_avg"",""sensor_15_avg"",""sensor_16_avg"",""sensor_17_avg"",""sensor_18_avg"",""sensor_18_max"",""sensor_18_min"",""sensor_18_std"",""sensor_19_avg"",""sensor_20_avg"",""sensor_21_avg"",""sensor_22_avg"",""sensor_23_avg"",""sensor_24_avg"",""sensor_25_avg"",""sensor_26_avg"",""reactive_power_27_avg"",""reactive_power_27_max"",""reactive_power_27_min"",""reactive_power_27_std"",""reactive_power_28_avg"",""reactive_power_28_max"",""reactive_power_28_min"",""reactive_power_28_std"",""power_29_avg"",""power_29_max"",""power_29_min"",""power_29_std"",""power_30_avg"",""power_30_max"",""power_30_min"",""power_30_std"",""sensor_31_avg"",""sensor_31_max"",""sensor_31_min"",""sensor_31_std"",""sensor_32_avg"",""sensor_33_avg"",""sensor_34_avg"",""sensor_35_avg"",""sensor_36_avg"",""sensor_37_avg"",""sensor_38_avg"",""sensor_39_avg"",""sensor_40_avg"",""sensor_41_avg"",""sensor_42_avg"",""sensor_43_avg"",""sensor_44"",""sensor_45"",""sensor_46"",""sensor_47"",""sensor_48"",""sensor_49"",""sensor_50"",""sensor_51"",""sensor_52_avg"",""sensor_52_max"",""sensor_52_min"",""sensor_52_std"",""sensor_53_avg""]",list,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5071,data,timestamp_col,EntryDateTime,string,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5072,data,sampling_secs,600,int,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5072,data,tag_columns,"[""sensor_0_avg"",""sensor_1_avg"",""sensor_2_avg"",""wind_speed_3_avg"",""wind_speed_4_avg"",""wind_speed_3_max"",""wind_speed_3_min"",""wind_speed_3_std"",""sensor_5_avg"",""sensor_5_max"",""sensor_5_min"",""sensor_5_std"",""sensor_6_avg"",""sensor_7_avg"",""sensor_8_avg"",""sensor_9_avg"",""sensor_10_avg"",""sensor_11_avg"",""sensor_12_avg"",""sensor_13_avg"",""sensor_14_avg"",""sensor_15_avg"",""sensor_16_avg"",""sensor_17_avg"",""sensor_18_avg"",""sensor_18_max"",""sensor_18_min"",""sensor_18_std"",""sensor_19_avg"",""sensor_20_avg"",""sensor_21_avg"",""sensor_22_avg"",""sensor_23_avg"",""sensor_24_avg"",""sensor_25_avg"",""sensor_26_avg"",""reactive_power_27_avg"",""reactive_power_27_max"",""reactive_power_27_min"",""reactive_power_27_std"",""reactive_power_28_avg"",""reactive_power_28_max"",""reactive_power_28_min"",""reactive_power_28_std"",""power_29_avg"",""power_29_max"",""power_29_min"",""power_29_std"",""power_30_avg"",""power_30_max"",""power_30_min"",""power_30_std"",""sensor_31_avg"",""sensor_31_max"",""sensor_31_min"",""sensor_31_std"",""sensor_32_avg"",""sensor_33_avg"",""sensor_34_avg"",""sensor_35_avg"",""sensor_36_avg"",""sensor_37_avg"",""sensor_38_avg"",""sensor_39_avg"",""sensor_40_avg"",""sensor_41_avg"",""sensor_42_avg"",""sensor_43_avg"",""sensor_44"",""sensor_45"",""sensor_46"",""sensor_47"",""sensor_48"",""sensor_49"",""sensor_50"",""sensor_51"",""sensor_52_avg"",""sensor_52_max"",""sensor_52_min"",""sensor_52_std"",""sensor_53_avg""]",list,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5072,data,timestamp_col,EntryDateTime,string,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5073,data,sampling_secs,600,int,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5073,data,tag_columns,"[""sensor_0_avg"",""sensor_1_avg"",""sensor_2_avg"",""wind_speed_3_avg"",""wind_speed_4_avg"",""wind_speed_3_max"",""wind_speed_3_min"",""wind_speed_3_std"",""sensor_5_avg"",""sensor_5_max"",""sensor_5_min"",""sensor_5_std"",""sensor_6_avg"",""sensor_7_avg"",""sensor_8_avg"",""sensor_9_avg"",""sensor_10_avg"",""sensor_11_avg"",""sensor_12_avg"",""sensor_13_avg"",""sensor_14_avg"",""sensor_15_avg"",""sensor_16_avg"",""sensor_17_avg"",""sensor_18_avg"",""sensor_18_max"",""sensor_18_min"",""sensor_18_std"",""sensor_19_avg"",""sensor_20_avg"",""sensor_21_avg"",""sensor_22_avg"",""sensor_23_avg"",""sensor_24_avg"",""sensor_25_avg"",""sensor_26_avg"",""reactive_power_27_avg"",""reactive_power_27_max"",""reactive_power_27_min"",""reactive_power_27_std"",""reactive_power_28_avg"",""reactive_power_28_max"",""reactive_power_28_min"",""reactive_power_28_std"",""power_29_avg"",""power_29_max"",""power_29_min"",""power_29_std"",""power_30_avg"",""power_30_max"",""power_30_min"",""power_30_std"",""sensor_31_avg"",""sensor_31_max"",""sensor_31_min"",""sensor_31_std"",""sensor_32_avg"",""sensor_33_avg"",""sensor_34_avg"",""sensor_35_avg"",""sensor_36_avg"",""sensor_37_avg"",""sensor_38_avg"",""sensor_39_avg"",""sensor_40_avg"",""sensor_41_avg"",""sensor_42_avg"",""sensor_43_avg"",""sensor_44"",""sensor_45"",""sensor_46"",""sensor_47"",""sensor_48"",""sensor_49"",""sensor_50"",""sensor_51"",""sensor_52_avg"",""sensor_52_max"",""sensor_52_min"",""sensor_52_std"",""sensor_53_avg""]",list,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5073,data,timestamp_col,EntryDateTime,string,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5084,data,sampling_secs,600,int,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5084,data,tag_columns,"[""sensor_0_avg"",""sensor_1_avg"",""sensor_2_avg"",""wind_speed_3_avg"",""wind_speed_4_avg"",""wind_speed_3_max"",""wind_speed_3_min"",""wind_speed_3_std"",""sensor_5_avg"",""sensor_5_max"",""sensor_5_min"",""sensor_5_std"",""sensor_6_avg"",""sensor_7_avg"",""sensor_8_avg"",""sensor_9_avg"",""sensor_10_avg"",""sensor_11_avg"",""sensor_12_avg"",""sensor_13_avg"",""sensor_14_avg"",""sensor_15_avg"",""sensor_16_avg"",""sensor_17_avg"",""sensor_18_avg"",""sensor_18_max"",""sensor_18_min"",""sensor_18_std"",""sensor_19_avg"",""sensor_20_avg"",""sensor_21_avg"",""sensor_22_avg"",""sensor_23_avg"",""sensor_24_avg"",""sensor_25_avg"",""sensor_26_avg"",""reactive_power_27_avg"",""reactive_power_27_max"",""reactive_power_27_min"",""reactive_power_27_std"",""reactive_power_28_avg"",""reactive_power_28_max"",""reactive_power_28_min"",""reactive_power_28_std"",""power_29_avg"",""power_29_max"",""power_29_min"",""power_29_std"",""power_30_avg"",""power_30_max"",""power_30_min"",""power_30_std"",""sensor_31_avg"",""sensor_31_max"",""sensor_31_min"",""sensor_31_std"",""sensor_32_avg"",""sensor_33_avg"",""sensor_34_avg"",""sensor_35_avg"",""sensor_36_avg"",""sensor_37_avg"",""sensor_38_avg"",""sensor_39_avg"",""sensor_40_avg"",""sensor_41_avg"",""sensor_42_avg"",""sensor_43_avg"",""sensor_44"",""sensor_45"",""sensor_46"",""sensor_47"",""sensor_48"",""sensor_49"",""sensor_50"",""sensor_51"",""sensor_52_avg"",""sensor_52_max"",""sensor_52_min"",""sensor_52_std"",""sensor_53_avg""]",list,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5084,data,timestamp_col,EntryDateTime,string,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5092,data,sampling_secs,600,int,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5092,data,tag_columns,"[""sensor_0_avg"",""sensor_1_avg"",""sensor_2_avg"",""wind_speed_3_avg"",""wind_speed_4_avg"",""wind_speed_3_max"",""wind_speed_3_min"",""wind_speed_3_std"",""sensor_5_avg"",""sensor_5_max"",""sensor_5_min"",""sensor_5_std"",""sensor_6_avg"",""sensor_7_avg"",""sensor_8_avg"",""sensor_9_avg"",""sensor_10_avg"",""sensor_11_avg"",""sensor_12_avg"",""sensor_13_avg"",""sensor_14_avg"",""sensor_15_avg"",""sensor_16_avg"",""sensor_17_avg"",""sensor_18_avg"",""sensor_18_max"",""sensor_18_min"",""sensor_18_std"",""sensor_19_avg"",""sensor_20_avg"",""sensor_21_avg"",""sensor_22_avg"",""sensor_23_avg"",""sensor_24_avg"",""sensor_25_avg"",""sensor_26_avg"",""reactive_power_27_avg"",""reactive_power_27_max"",""reactive_power_27_min"",""reactive_power_27_std"",""reactive_power_28_avg"",""reactive_power_28_max"",""reactive_power_28_min"",""reactive_power_28_std"",""power_29_avg"",""power_29_max"",""power_29_min"",""power_29_std"",""power_30_avg"",""power_30_max"",""power_30_min"",""power_30_std"",""sensor_31_avg"",""sensor_31_max"",""sensor_31_min"",""sensor_31_std"",""sensor_32_avg"",""sensor_33_avg"",""sensor_34_avg"",""sensor_35_avg"",""sensor_36_avg"",""sensor_37_avg"",""sensor_38_avg"",""sensor_39_avg"",""sensor_40_avg"",""sensor_41_avg"",""sensor_42_avg"",""sensor_43_avg"",""sensor_44"",""sensor_45"",""sensor_46"",""sensor_47"",""sensor_48"",""sensor_49"",""sensor_50"",""sensor_51"",""sensor_52_avg"",""sensor_52_max"",""sensor_52_min"",""sensor_52_std"",""sensor_53_avg""]",list,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
5092,data,timestamp_col,EntryDateTime,string,2025-12-13 00:00:00,COPILOT,wfa_ingest_setup,
