timestamp,scenario,operating_state,equipment_type,rpm,vibration_x_mms,vibration_y_mms,vibration_z_mms,bearing_de_temp_c,bearing_nde_temp_c,stator_winding_temp_c,power_kw,fault_active
2026-01-01T00:29:18.800000Z,rotor_imbalance,NORMAL,motor,2947.9,1.415,1.5,0.875,48.94,45.17,64.5,78.52,0
2026-01-01T00:29:18.900000Z,rotor_imbalance,NORMAL,motor,2948.3,1.213,1.39,0.829,49.13,45.17,65.19,81.25,0
2026-01-01T00:29:19Z,rotor_imbalance,NORMAL,motor,2948.1,1.258,1.427,0.86,48.92,45.63,64.73,79.07,0
2026-01-01T00:29:19.100000Z,rotor_imbalance,NORMAL,motor,2948.6,1.207,1.726,0.82,48.95,44.89,64.62,80.69,0
2026-01-01T00:29:19.200000Z,rotor_imbalance,NORMAL,motor,2949.1,1.188,1.564,0.79,48.64,44.89,64.85,79.74,0
2026-01-01T00:29:19.300000Z,rotor_imbalance,NORMAL,motor,2948.9,1.12,1.63,0.815,49.14,45.05,64.74,79.21,0
2026-01-01T00:29:19.400000Z,rotor_imbalance,NORMAL,motor,2948.7,1.349,1.724,0.826,49.0,45.19,65.09,79.22,0
2026-01-01T00:29:19.500000Z,rotor_imbalance,NORMAL,motor,2949.3,1.098,1.567,0.788,48.58,45.01,65.23,81.07,0
2026-01-01T00:29:19.600000Z,rotor_imbalance,NORMAL,motor,2949.1,1.033,1.364,0.785,49.2,45.06,64.83,81.59,0
2026-01-01T00:29:19.700000Z,rotor_imbalance,NORMAL,motor,2949.8,1.233,1.37,0.746,49.01,44.7,64.83,80.55,0
2026-01-01T00:29:19.800000Z,rotor_imbalance,NORMAL,motor,2950.1,1.214,1.275,0.819,49.1,45.28,64.84,81.57,0
2026-01-01T00:29:19.900000Z,rotor_imbalance,NORMAL,motor,2950.9,1.15,1.346,0.802,48.69,44.85,65.1,81.28,0
2026-01-01T00:29:20Z,rotor_imbalance,NORMAL,motor,2951.4,1.329,1.352,0.753,48.84,45.3,64.93,79.64,0
2026-01-01T00:29:20.100000Z,rotor_imbalance,NORMAL,motor,2951.5,1.425,1.415,0.795,48.81,45.16,65.0,79.73,0
2026-01-01T00:29:20.200000Z,rotor_imbalance,NORMAL,motor,2951.2,1.242,1.383,0.801,49.1,45.33,65.03,80.96,0
2026-01-01T00:29:20.300000Z,rotor_imbalance,NORMAL,motor,2951.4,1.105,1.506,0.759,49.03,45.16,64.7,80.83,0
2026-01-01T00:29:20.400000Z,rotor_imbalance,NORMAL,motor,2951.6,1.087,1.541,0.742,48.98,45.17,64.68,79.54,0
2026-01-01T00:29:20.500000Z,rotor_imbalance,NORMAL,motor,2951.0,1.04,1.532,0.779,48.67,44.95,64.99,78.98,0
2026-01-01T00:29:20.600000Z,rotor_imbalance,NORMAL,motor,2951.5,1.159,1.503,0.728,49.26,45.29,65.24,80.28,0
2026-01-01T00:29:20.700000Z,rotor_imbalance,NORMAL,motor,2952.2,1.084,1.494,0.797,49.11,45.13,64.77,79.86,0
2026-01-01T00:29:20.800000Z,rotor_imbalance,NORMAL,motor,2953.2,1.113,1.463,0.768,48.94,45.43,65.23,80.71,0
2026-01-01T00:29:20.900000Z,rotor_imbalance,NORMAL,motor,2953.0,1.108,1.485,0.762,48.9,45.04,64.94,80.72,0
2026-01-01T00:29:21Z,rotor_imbalance,NORMAL,motor,2952.5,1.263,1.447,0.803,48.68,45.11,65.18,80.18,0
2026-01-01T00:29:21.100000Z,rotor_imbalance,NORMAL,motor,2953.3,1.213,1.418,0.822,48.91,45.41,65.29,78.5,0
2026-01-01T00:29:21.200000Z,rotor_imbalance,NORMAL,motor,2953.4,1.542,1.304,0.861,49.29,45.47,65.46,80.45,0
2026-01-01T00:29:21.300000Z,rotor_imbalance,NORMAL,motor,2953.9,1.264,1.659,0.726,49.17,45.11,65.23,80.32,0
2026-01-01T00:29:21.400000Z,rotor_imbalance,NORMAL,motor,2953.5,1.328,1.485,0.755,48.82,45.29,65.1,77.7,0
2026-01-01T00:29:21.500000Z,rotor_imbalance,NORMAL,motor,2954.7,1.499,1.547,0.786,49.2,45.27,65.07,80.03,0
2026-01-01T00:29:21.600000Z,rotor_imbalance,NORMAL,motor,2955.1,1.104,1.655,0.817,48.97,45.32,64.84,80.47,0
2026-01-01T00:29:21.700000Z,rotor_imbalance,NORMAL,motor,2954.3,1.111,1.454,0.785,48.94,45.66,64.74,79.96,0
2026-01-01T00:29:21.800000Z,rotor_imbalance,NORMAL,motor,2954.2,1.345,1.537,0.746,49.12,44.99,65.12,80.64,0
2026-01-01T00:29:21.900000Z,rotor_imbalance,NORMAL,motor,2954.4,1.214,1.461,0.868,49.01,44.99,65.03,80.36,0
2026-01-01T00:29:22Z,rotor_imbalance,NORMAL,motor,2954.6,1.035,1.459,0.757,49.33,45.41,64.67,80.61,0
2026-01-01T00:29:22.100000Z,rotor_imbalance,NORMAL,motor,2955.2,1.39,1.345,0.806,48.79,45.49,65.21,79.78,0
2026-01-01T00:29:22.200000Z,rotor_imbalance,NORMAL,motor,2954.5,1.06,1.323,0.847,48.9,44.94,65.04,80.23,0
2026-01-01T00:29:22.300000Z,rotor_imbalance,NORMAL,motor,2954.0,1.227,1.404,0.7,49.2,45.18,65.14,82.61,0
2026-01-01T00:29:22.400000Z,rotor_imbalance,NORMAL,motor,2954.3,1.036,1.224,0.797,49.22,45.39,64.96,79.6,0
2026-01-01T00:29:22.500000Z,rotor_imbalance,NORMAL,motor,2954.2,1.167,1.565,0.86,49.1,45.15,65.12,79.11,0
2026-01-01T00:29:22.600000Z,rotor_imbalance,NORMAL,motor,2954.9,1.427,1.38,0.849,49.0,45.45,64.91,81.12,0
2026-01-01T00:29:22.700000Z,rotor_imbalance,NORMAL,motor,2955.2,1.184,1.666,0.868,48.67,45.17,64.79,78.79,0
2026-01-01T00:29:22.800000Z,rotor_imbalance,NORMAL,motor,2954.3,1.261,1.767,0.732,49.1,45.14,64.72,80.54,0
2026-01-01T00:29:22.900000Z,rotor_imbalance,NORMAL,motor,2954.1,1.244,1.703,0.817,49.08,45.27,65.08,79.83,0
2026-01-01T00:29:23Z,rotor_imbalance,NORMAL,motor,2954.2,1.165,1.528,0.771,49.21,45.01,64.86,79.51,0
2026-01-01T00:29:23.100000Z,rotor_imbalance,NORMAL,motor,2954.8,1.016,1.635,0.822,49.04,45.26,65.16,81.55,0
2026-01-01T00:29:23.200000Z,rotor_imbalance,NORMAL,motor,2954.4,1.077,1.397,0.751,48.99,45.09,64.94,80.11,0
2026-01-01T00:29:23.300000Z,rotor_imbalance,NORMAL,motor,2954.4,1.213,1.452,0.822,49.13,45.33,65.13,80.92,0
2026-01-01T00:29:23.400000Z,rotor_imbalance,NORMAL,motor,2954.7,1.21,1.359,0.776,49.13,45.29,64.71,78.72,0
2026-01-01T00:29:23.500000Z,rotor_imbalance,NORMAL,motor,2954.7,1.147,1.47,0.779,48.64,45.46,64.88,80.71,0
2026-01-01T00:29:23.600000Z,rotor_imbalance,NORMAL,motor,2954.0,1.206,1.468,0.725,49.15,45.43,64.83,79.5,0
2026-01-01T00:29:23.700000Z,rotor_imbalance,NORMAL,motor,2955.3,1.348,1.368,0.799,49.27,44.82,65.18,80.13,0
2026-01-01T00:29:23.800000Z,rotor_imbalance,NORMAL,motor,2955.0,1.256,1.763,0.775,49.21,45.34,64.68,80.39,0
2026-01-01T00:29:23.900000Z,rotor_imbalance,NORMAL,motor,2953.8,1.37,1.682,0.839,49.0,45.09,64.98,79.38,0
2026-01-01T00:29:24Z,rotor_imbalance,NORMAL,motor,2954.0,1.065,1.62,0.845,49.19,45.22,65.16,80.15,0
2026-01-01T00:29:24.100000Z,rotor_imbalance,NORMAL,motor,2954.3,1.025,1.615,0.811,48.84,45.58,65.86,80.75,0
2026-01-01T00:29:24.200000Z,rotor_imbalance,NORMAL,motor,2953.5,1.074,1.506,0.788,48.73,45.27,64.97,80.36,0
2026-01-01T00:29:24.300000Z,rotor_imbalance,NORMAL,motor,2953.6,1.039,1.561,0.843,49.1,45.15,65.12,78.13,0
2026-01-01T00:29:24.400000Z,rotor_imbalance,NORMAL,motor,2953.8,0.965,1.326,0.825,48.92,44.99,64.98,80.26,0
2026-01-01T00:29:24.500000Z,rotor_imbalance,NORMAL,motor,2953.2,1.017,1.491,0.82,48.95,44.88,64.94,79.77,0
2026-01-01T00:29:24.600000Z,rotor_imbalance,NORMAL,motor,2952.6,1.153,1.263,0.79,49.03,45.07,65.19,80.05,0
2026-01-01T00:29:24.700000Z,rotor_imbalance,NORMAL,motor,2952.5,1.184,1.505,0.805,48.96,45.29,65.27,80.52,0
2026-01-01T00:29:24.800000Z,rotor_imbalance,NORMAL,motor,2953.1,1.404,1.463,0.835,49.23,45.04,65.11,77.74,0
2026-01-01T00:29:24.900000Z,rotor_imbalance,NORMAL,motor,2952.4,1.335,1.449,0.82,48.97,45.4,64.97,79.81,0
2026-01-01T00:29:25Z,rotor_imbalance,NORMAL,motor,2952.4,1.279,1.626,0.719,49.12,45.02,65.04,78.94,0
2026-01-01T00:29:25.100000Z,rotor_imbalance,NORMAL,motor,2951.7,1.313,1.725,0.877,48.87,45.36,65.3,79.0,0
2026-01-01T00:29:25.200000Z,rotor_imbalance,NORMAL,motor,2951.8,1.158,1.555,0.83,48.69,45.16,64.8,79.41,0
2026-01-01T00:29:25.300000Z,rotor_imbalance,NORMAL,motor,2951.1,1.076,1.699,0.763,49.05,45.45,64.74,79.02,0
2026-01-01T00:29:25.400000Z,rotor_imbalance,NORMAL,motor,2951.2,1.001,1.394,0.859,48.95,45.31,65.0,81.1,0
2026-01-01T00:29:25.500000Z,rotor_imbalance,NORMAL,motor,2950.7,1.274,1.544,0.735,49.22,45.01,65.2,78.03,0
2026-01-01T00:29:25.600000Z,rotor_imbalance,NORMAL,motor,2951.0,1.113,1.418,0.82,49.03,45.15,65.06,80.89,0
2026-01-01T00:29:25.700000Z,rotor_imbalance,NORMAL,motor,2950.3,1.261,1.344,0.72,48.7,44.85,64.71,81.47,0
2026-01-01T00:29:25.800000Z,rotor_imbalance,NORMAL,motor,2950.2,1.116,1.269,0.835,49.15,44.92,65.11,80.24,0
2026-01-01T00:29:25.900000Z,rotor_imbalance,NORMAL,motor,2950.1,1.203,1.312,0.654,49.04,45.03,65.32,80.48,0
2026-01-01T00:29:26Z,rotor_imbalance,NORMAL,motor,2950.1,1.13,1.455,0.802,49.02,44.88,64.86,79.9,0
2026-01-01T00:29:26.100000Z,rotor_imbalance,NORMAL,motor,2949.3,1.288,1.246,0.77,49.07,45.1,65.18,79.01,0
2026-01-01T00:29:26.200000Z,rotor_imbalance,NORMAL,motor,2948.5,1.278,1.68,0.886,48.99,44.83,65.21,81.26,0
2026-01-01T00:29:26.300000Z,rotor_imbalance,NORMAL,motor,2948.7,1.244,1.727,0.731,48.94,45.0,65.29,80.36,0
2026-01-01T00:29:26.400000Z,rotor_imbalance,NORMAL,motor,2948.2,1.177,1.658,0.848,48.66,44.93,65.33,80.72,0
2026-01-01T00:29:26.500000Z,rotor_imbalance,NORMAL,motor,2949.0,1.104,1.794,0.759,48.64,45.14,65.01,78.73,0
2026-01-01T00:29:26.600000Z,rotor_imbalance,NORMAL,motor,2948.7,1.284,1.348,0.855,48.89,45.3,65.04,78.64,0
2026-01-01T00:29:26.700000Z,rotor_imbalance,NORMAL,motor,2947.5,0.953,1.43,0.74,48.86,45.01,65.01,80.04,0
2026-01-01T00:29:26.800000Z,rotor_imbalance,NORMAL,motor,2947.3,0.915,1.433,0.753,49.37,45.16,64.87,79.15,0
2026-01-01T00:29:26.900000Z,rotor_imbalance,NORMAL,motor,2947.0,1.32,1.369,0.759,48.76,45.08,65.13,81.41,0
2026-01-01T00:29:27Z,rotor_imbalance,NORMAL,motor,2948.2,1.11,1.374,0.878,48.75,44.87,65.07,81.95,0
2026-01-01T00:29:27.100000Z,rotor_imbalance,NORMAL,motor,2946.9,1.197,1.426,0.727,48.83,45.11,65.12,79.96,0
2026-01-01T00:29:27.200000Z,rotor_imbalance,NORMAL,motor,2947.4,1.489,1.206,0.807,49.12,45.23,64.75,79.52,0
2026-01-01T00:29:27.300000Z,rotor_imbalance,NORMAL,motor,2947.3,1.241,1.452,0.753,49.06,45.1,65.22,80.13,0
2026-01-01T00:29:27.400000Z,rotor_imbalance,NORMAL,motor,2946.5,1.27,1.69,0.75,49.01,44.98,64.74,78.82,0
2026-01-01T00:29:27.500000Z,rotor_imbalance,NORMAL,motor,2946.3,1.247,1.791,0.79,49.16,45.21,65.15,80.17,0
2026-01-01T00:29:27.600000Z,rotor_imbalance,NORMAL,motor,2946.7,0.87,1.614,0.792,49.16,44.88,64.81,80.59,0
2026-01-01T00:29:27.700000Z,rotor_imbalance,NORMAL,motor,2945.8,1.156,1.56,0.788,49.12,45.17,65.17,78.67,0
2026-01-01T00:29:27.800000Z,rotor_imbalance,NORMAL,motor,2945.9,1.218,1.584,0.79,48.96,45.29,65.33,80.4,0
2026-01-01T00:29:27.900000Z,rotor_imbalance,NORMAL,motor,2945.5,1.206,1.408,0.761,48.99,44.97,64.4,79.69,0
2026-01-01T00:29:28Z,rotor_imbalance,NORMAL,motor,2946.1,1.093,1.489,0.847,49.14,45.24,65.17,79.94,0
2026-01-01T00:29:28.100000Z,rotor_imbalance,NORMAL,motor,2945.1,1.162,1.28,0.838,48.92,45.41,64.84,79.47,0
2026-01-01T00:29:28.200000Z,rotor_imbalance,NORMAL,motor,2945.4,1.282,1.393,0.709,49.57,45.4,65.05,80.78,0
2026-01-01T00:29:28.300000Z,rotor_imbalance,NORMAL,motor,2945.6,1.328,1.537,0.83,48.96,45.11,64.42,80.34,0
2026-01-01T00:29:28.400000Z,rotor_imbalance,NORMAL,motor,2945.0,1.226,1.599,0.887,49.08,45.24,65.21,79.97,0
2026-01-01T00:29:28.500000Z,rotor_imbalance,NORMAL,motor,2945.2,1.257,1.587,0.782,49.04,45.11,65.17,79.99,0
2026-01-01T00:29:28.600000Z,rotor_imbalance,NORMAL,motor,2946.1,1.403,1.688,0.837,48.86,45.3,65.02,79.4,0
2026-01-01T00:29:28.700000Z,rotor_imbalance,NORMAL,motor,2945.3,1.303,1.729,0.743,48.6,45.42,65.04,79.38,0
2026-01-01T00:29:28.800000Z,rotor_imbalance,NORMAL,motor,2945.1,1.009,1.764,0.735,48.99,45.1,65.17,80.1,0
2026-01-01T00:29:28.900000Z,rotor_imbalance,NORMAL,motor,2944.5,1.113,1.529,0.748,48.95,45.33,64.84,80.84,0
2026-01-01T00:29:29Z,rotor_imbalance,NORMAL,motor,2945.7,1.008,1.625,0.725,48.96,44.98,64.99,79.68,0
2026-01-01T00:29:29.100000Z,rotor_imbalance,NORMAL,motor,2944.5,1.127,1.616,0.847,48.9,45.27,64.99,78.54,0
2026-01-01T00:29:29.200000Z,rotor_imbalance,NORMAL,motor,2944.3,1.265,1.435,0.855,49.11,44.99,65.06,79.05,0
2026-01-01T00:29:29.300000Z,rotor_imbalance,NORMAL,motor,2946.0,1.074,1.351,0.692,49.15,45.49,64.83,78.93,0
2026-01-01T00:29:29.400000Z,rotor_imbalance,NORMAL,motor,2944.7,1.334,1.303,0.861,49.04,45.24,64.84,80.18,0
2026-01-01T00:29:29.500000Z,rotor_imbalance,NORMAL,motor,2944.9,1.198,1.31,0.876,49.14,45.22,65.08,80.99,0
2026-01-01T00:29:29.600000Z,rotor_imbalance,NORMAL,motor,2946.0,1.475,1.384,0.893,49.06,44.67,64.77,78.57,0
2026-01-01T00:29:29.700000Z,rotor_imbalance,NORMAL,motor,2945.5,1.085,1.529,0.848,49.18,45.33,64.99,79.94,0
2026-01-01T00:29:29.800000Z,rotor_imbalance,NORMAL,motor,2945.6,1.248,1.401,0.773,48.81,45.18,65.1,79.45,0
2026-01-01T00:29:29.900000Z,rotor_imbalance,NORMAL,motor,2945.2,1.166,1.714,0.816,48.75,45.37,65.06,81.04,0
2026-01-01T00:29:30Z,rotor_imbalance,NORMAL,motor,2945.0,1.228,1.407,0.847,49.09,45.2,64.75,79.19,0
2026-01-01T00:29:30.100000Z,rotor_imbalance,NORMAL,motor,2945.0,1.277,1.764,0.696,48.78,45.1,65.19,80.26,0
2026-01-01T00:29:30.200000Z,rotor_imbalance,NORMAL,motor,2946.2,1.13,1.498,0.82,48.83,45.13,65.21,78.83,0
2026-01-01T00:29:30.300000Z,rotor_imbalance,NORMAL,motor,2946.0,1.028,1.368,0.752,48.74,45.4,64.8,81.58,0
2026-01-01T00:29:30.400000Z,rotor_imbalance,NORMAL,motor,2945.6,1.053,1.605,0.763,49.12,45.58,65.02,76.84,0
2026-01-01T00:29:30.500000Z,rotor_imbalance,NORMAL,motor,2946.6,1.185,1.315,0.773,48.83,45.11,64.79,80.42,0
2026-01-01T00:29:30.600000Z,rotor_imbalance,NORMAL,motor,2947.4,1.129,1.307,0.798,49.44,45.25,64.98,80.26,0
2026-01-01T00:29:30.700000Z,rotor_imbalance,NORMAL,motor,2946.3,1.023,1.427,0.781,48.58,44.91,64.71,78.68,0
2026-01-01T00:29:30.800000Z,rotor_imbalance,NORMAL,motor,2946.0,1.034,1.4,0.853,49.16,45.35,65.18,80.11,0
2026-01-01T00:29:30.900000Z,rotor_imbalance,NORMAL,motor,2947.0,1.441,1.495,0.883,49.28,45.06,65.04,81.17,0
2026-01-01T00:29:31Z,rotor_imbalance,NORMAL,motor,2947.0,1.223,1.485,0.82,49.23,45.39,65.16,78.86,0
2026-01-01T00:29:31.100000Z,rotor_imbalance,NORMAL,motor,2947.0,1.236,1.591,0.829,48.67,45.34,65.27,78.22,0
2026-01-01T00:29:31.200000Z,rotor_imbalance,NORMAL,motor,2946.7,1.22,1.577,0.808,49.01,45.17,65.12,82.0,0
2026-01-01T00:29:31.300000Z,rotor_imbalance,NORMAL,motor,2946.9,1.008,1.715,0.762,49.07,45.3,64.65,79.85,0
2026-01-01T00:29:31.400000Z,rotor_imbalance,NORMAL,motor,2947.5,1.072,1.6,0.868,48.82,45.29,64.59,80.43,0
2026-01-01T00:29:31.500000Z,rotor_imbalance,NORMAL,motor,2948.7,1.292,1.521,0.788,48.55,45.08,65.3,79.7,0
2026-01-01T00:29:31.600000Z,rotor_imbalance,NORMAL,motor,2948.8,1.032,1.319,0.821,48.78,45.18,64.93,80.42,0
2026-01-01T00:29:31.700000Z,rotor_imbalance,NORMAL,motor,2948.8,1.298,1.374,0.754,48.88,45.24,64.9,79.52,0
2026-01-01T00:29:31.800000Z,rotor_imbalance,NORMAL,motor,2947.8,1.164,1.405,0.827,49.06,45.18,65.04,80.87,0
2026-01-01T00:29:31.900000Z,rotor_imbalance,NORMAL,motor,2948.3,1.209,1.376,0.796,49.1,45.11,65.09,79.92,0
2026-01-01T00:29:32Z,rotor_imbalance,NORMAL,motor,2948.8,1.462,1.44,0.791,49.02,44.92,65.25,79.71,0
2026-01-01T00:29:32.100000Z,rotor_imbalance,NORMAL,motor,2949.9,1.186,1.476,0.754,48.92,45.21,65.34,79.61,0
2026-01-01T00:29:32.200000Z,rotor_imbalance,NORMAL,motor,2950.1,1.37,1.572,0.772,49.12,45.52,64.86,80.83,0
2026-01-01T00:29:32.300000Z,rotor_imbalance,NORMAL,motor,2950.6,1.213,1.722,0.825,48.99,45.38,65.15,79.82,0
2026-01-01T00:29:32.400000Z,rotor_imbalance,NORMAL,motor,2951.7,1.252,1.524,0.948,48.99,45.41,64.98,79.47,0
2026-01-01T00:29:32.500000Z,rotor_imbalance,NORMAL,motor,2950.7,1.062,1.527,0.756,48.98,45.27,64.56,80.4,0
2026-01-01T00:29:32.600000Z,rotor_imbalance,NORMAL,motor,2951.3,1.229,1.78,0.816,48.95,45.5,65.15,77.98,0
2026-01-01T00:29:32.700000Z,rotor_imbalance,NORMAL,motor,2951.6,1.102,1.379,0.778,49.45,45.35,64.99,79.7,0
2026-01-01T00:29:32.800000Z,rotor_imbalance,NORMAL,motor,2950.6,1.198,1.383,0.76,48.8,45.38,64.77,80.32,0
2026-01-01T00:29:32.900000Z,rotor_imbalance,NORMAL,motor,2951.3,1.109,1.289,0.832,49.27,45.3,65.15,79.26,0
2026-01-01T00:29:33Z,rotor_imbalance,NORMAL,motor,2951.0,1.081,1.318,0.752,48.77,45.07,64.93,80.99,0
2026-01-01T00:29:33.100000Z,rotor_imbalance,NORMAL,motor,2952.4,1.392,1.242,0.839,49.03,45.13,64.97,80.72,0
2026-01-01T00:29:33.200000Z,rotor_imbalance,NORMAL,motor,2951.6,1.136,1.333,0.809,48.99,45.24,65.24,81.07,0
2026-01-01T00:29:33.300000Z,rotor_imbalance,NORMAL,motor,2952.8,1.292,1.386,0.773,48.96,45.58,65.22,80.23,0
2026-01-01T00:29:33.400000Z,rotor_imbalance,NORMAL,motor,2952.8,1.14,1.451,0.899,49.06,45.3,65.07,80.26,0
2026-01-01T00:29:33.500000Z,rotor_imbalance,NORMAL,motor,2952.9,1.317,1.69,0.776,49.26,45.16,64.96,80.83,0
2026-01-01T00:29:33.600000Z,rotor_imbalance,NORMAL,motor,2953.1,1.202,1.792,0.781,49.18,45.66,65.19,80.77,0
2026-01-01T00:29:33.700000Z,rotor_imbalance,NORMAL,motor,2952.9,1.233,1.48,0.81,49.17,45.4,64.95,80.94,0
2026-01-01T00:29:33.800000Z,rotor_imbalance,NORMAL,motor,2953.5,0.89,1.703,0.721,48.72,45.1,64.95,81.42,0
2026-01-01T00:29:33.900000Z,rotor_imbalance,NORMAL,motor,2953.7,1.126,1.409,0.799,49.3,44.94,65.03,81.32,0
2026-01-01T00:29:34Z,rotor_imbalance,NORMAL,motor,2953.8,1.069,1.429,0.865,48.23,45.45,65.14,78.03,0
2026-01-01T00:29:34.100000Z,rotor_imbalance,NORMAL,motor,2954.3,1.01,1.403,0.797,49.21,45.38,65.45,79.41,0
2026-01-01T00:29:34.200000Z,rotor_imbalance,NORMAL,motor,2953.1,1.1,1.381,0.827,49.19,45.13,64.69,80.67,0
2026-01-01T00:29:34.300000Z,rotor_imbalance,NORMAL,motor,2954.7,1.319,1.327,0.85,48.89,45.47,64.75,79.47,0
2026-01-01T00:29:34.400000Z,rotor_imbalance,NORMAL,motor,2953.3,1.249,1.474,0.801,48.99,45.25,64.87,80.96,0
2026-01-01T00:29:34.500000Z,rotor_imbalance,NORMAL,motor,2954.9,1.334,1.536,0.735,49.17,44.76,65.01,82.42,0
2026-01-01T00:29:34.600000Z,rotor_imbalance,NORMAL,motor,2954.9,1.297,1.495,0.862,49.02,45.37,64.79,81.21,0
2026-01-01T00:29:34.700000Z,rotor_imbalance,NORMAL,motor,2955.2,1.495,1.736,0.815,49.29,45.2,64.93,79.21,0
2026-01-01T00:29:34.800000Z,rotor_imbalance,NORMAL,motor,2955.1,1.26,1.76,0.751,49.15,45.66,65.27,79.26,0
2026-01-01T00:29:34.900000Z,rotor_imbalance,NORMAL,motor,2954.9,0.971,1.548,0.743,49.2,45.41,64.99,80.76,0
2026-01-01T00:29:35Z,rotor_imbalance,NORMAL,motor,2954.8,0.97,1.655,0.769,48.87,45.53,64.67,78.03,0
2026-01-01T00:29:35.100000Z,rotor_imbalance,NORMAL,motor,2955.4,1.196,1.532,0.823,49.04,45.35,64.96,81.32,0
2026-01-01T00:29:35.200000Z,rotor_imbalance,NORMAL,motor,2955.0,1.089,1.597,0.776,48.7,45.39,64.86,79.72,0
2026-01-01T00:29:35.300000Z,rotor_imbalance,NORMAL,motor,2954.8,1.218,1.332,0.817,49.32,45.13,65.25,79.99,0
2026-01-01T00:29:35.400000Z,rotor_imbalance,NORMAL,motor,2954.1,1.124,1.464,0.841,49.14,45.1,64.94,79.59,0
2026-01-01T00:29:35.500000Z,rotor_imbalance,NORMAL,motor,2954.5,1.296,1.206,0.845,48.95,45.54,64.87,81.07,0
2026-01-01T00:29:35.600000Z,rotor_imbalance,NORMAL,motor,2954.9,1.346,1.554,0.761,48.89,45.26,65.19,81.53,0
2026-01-01T00:29:35.700000Z,rotor_imbalance,NORMAL,motor,2955.1,1.035,1.54,0.733,48.86,44.94,65.35,81.63,0
2026-01-01T00:29:35.800000Z,rotor_imbalance,NORMAL,motor,2954.4,1.377,1.615,0.757,48.6,45.2,65.33,79.24,0
2026-01-01T00:29:35.900000Z,rotor_imbalance,NORMAL,motor,2954.6,1.073,1.478,0.803,48.97,44.93,64.79,80.38,0
2026-01-01T00:29:36Z,rotor_imbalance,NORMAL,motor,2954.9,1.258,1.531,0.687,49.38,45.5,65.25,77.81,0
2026-01-01T00:29:36.100000Z,rotor_imbalance,NORMAL,motor,2954.5,1.074,1.642,0.741,48.96,44.95,64.97,79.41,0
2026-01-01T00:29:36.200000Z,rotor_imbalance,NORMAL,motor,2954.5,1.192,1.435,0.643,48.63,45.2,64.77,79.27,0
2026-01-01T00:29:36.300000Z,rotor_imbalance,NORMAL,motor,2954.6,1.067,1.562,0.754,48.9,45.45,64.91,80.13,0
2026-01-01T00:29:36.400000Z,rotor_imbalance,NORMAL,motor,2954.6,1.125,1.563,0.829,48.95,45.35,64.95,80.24,0
2026-01-01T00:29:36.500000Z,rotor_imbalance,NORMAL,motor,2954.6,1.006,1.543,0.873,48.96,45.29,64.95,80.2,0
2026-01-01T00:29:36.600000Z,rotor_imbalance,NORMAL,motor,2954.6,1.121,1.464,0.852,49.03,45.07,64.83,79.02,0
2026-01-01T00:29:36.700000Z,rotor_imbalance,NORMAL,motor,2954.2,1.036,1.352,0.835,49.12,45.35,64.92,78.21,0
2026-01-01T00:29:36.800000Z,rotor_imbalance,NORMAL,motor,2954.6,1.323,1.414,0.824,48.63,45.18,65.26,80.81,0
2026-01-01T00:29:36.900000Z,rotor_imbalance,NORMAL,motor,2954.4,1.314,1.349,0.821,48.88,44.99,64.88,80.0,0
2026-01-01T00:29:37Z,rotor_imbalance,NORMAL,motor,2952.4,1.398,1.511,0.667,48.65,45.26,65.33,79.67,0
2026-01-01T00:29:37.100000Z,rotor_imbalance,NORMAL,motor,2953.5,1.317,1.461,0.804,48.74,45.36,64.83,79.07,0
2026-01-01T00:29:37.200000Z,rotor_imbalance,NORMAL,motor,2953.4,1.192,1.723,0.784,48.8,45.19,65.27,78.41,0
2026-01-01T00:29:37.300000Z,rotor_imbalance,NORMAL,motor,2952.7,1.16,1.599,0.776,49.39,45.19,64.91,79.24,0
2026-01-01T00:29:37.400000Z,rotor_imbalance,NORMAL,motor,2952.2,1.062,1.562,0.76,49.05,45.22,65.4,79.05,0
2026-01-01T00:29:37.500000Z,rotor_imbalance,NORMAL,motor,2952.2,1.144,1.536,0.902,49.53,45.13,65.11,80.42,0
2026-01-01T00:29:37.600000Z,rotor_imbalance,NORMAL,motor,2951.9,1.099,1.413,0.736,49.11,45.57,64.98,79.74,0
2026-01-01T00:29:37.700000Z,rotor_imbalance,NORMAL,motor,2951.6,1.269,1.392,0.735,49.24,45.24,65.13,80.53,0
2026-01-01T00:29:37.800000Z,rotor_imbalance,NORMAL,motor,2952.0,1.256,1.514,0.797,48.88,45.07,65.26,77.97,0
2026-01-01T00:29:37.900000Z,rotor_imbalance,NORMAL,motor,2951.8,1.11,1.316,0.853,49.36,44.88,64.9,78.81,0
2026-01-01T00:29:38Z,rotor_imbalance,NORMAL,motor,2951.7,1.283,1.41,0.735,48.8,45.17,65.2,80.02,0
2026-01-01T00:29:38.100000Z,rotor_imbalance,NORMAL,motor,2951.3,1.342,1.645,0.793,48.87,45.07,64.96,79.83,0
2026-01-01T00:29:38.200000Z,rotor_imbalance,NORMAL,motor,2950.6,1.356,1.495,0.808,48.94,45.14,65.28,80.27,0
2026-01-01T00:29:38.300000Z,rotor_imbalance,NORMAL,motor,2950.6,1.39,1.69,0.777,49.19,45.18,65.01,79.41,0
