timestamp,scenario,operating_state,equipment_type,rpm,vibration_x_mms,vibration_y_mms,vibration_z_mms,bearing_de_temp_c,bearing_nde_temp_c,stator_winding_temp_c,power_kw,fault_active
2026-01-01T00:31:53.100000Z,bearing_fault,NORMAL,motor,2954.5,1.1,1.57,0.782,49.07,44.99,64.76,81.42,0
2026-01-01T00:31:53.200000Z,bearing_fault,NORMAL,motor,2954.0,1.25,1.562,0.787,48.8,44.73,64.96,79.65,0
2026-01-01T00:31:53.300000Z,bearing_fault,NORMAL,motor,2954.7,1.176,1.348,0.705,48.63,45.23,65.1,79.93,0
2026-01-01T00:31:53.400000Z,bearing_fault,NORMAL,motor,2954.6,1.18,1.297,0.77,49.11,44.95,65.04,80.37,0
2026-01-01T00:31:53.500000Z,bearing_fault,NORMAL,motor,2955.2,1.093,1.493,0.763,49.08,45.46,64.99,79.96,0
2026-01-01T00:31:53.600000Z,bearing_fault,NORMAL,motor,2954.7,1.411,1.342,0.678,49.06,45.27,64.81,80.07,0
2026-01-01T00:31:53.700000Z,bearing_fault,NORMAL,motor,2956.0,1.309,1.547,0.826,49.1,45.59,64.86,79.46,0
2026-01-01T00:31:53.800000Z,bearing_fault,NORMAL,motor,2955.2,1.375,1.467,0.805,48.92,45.32,65.01,79.77,0
2026-01-01T00:31:53.900000Z,bearing_fault,NORMAL,motor,2954.0,1.312,1.544,0.897,49.07,45.37,64.81,80.41,0
2026-01-01T00:31:54Z,bearing_fault,NORMAL,motor,2955.0,1.172,1.634,0.804,49.35,45.3,65.15,79.73,0
2026-01-01T00:31:54.100000Z,bearing_fault,NORMAL,motor,2954.2,1.064,1.631,0.795,49.04,45.15,64.94,79.7,0
2026-01-01T00:31:54.200000Z,bearing_fault,NORMAL,motor,2954.3,1.169,1.481,0.815,48.52,45.32,64.96,82.16,0
2026-01-01T00:31:54.300000Z,bearing_fault,NORMAL,motor,2954.1,1.003,1.581,0.785,48.77,44.93,64.72,79.51,0
2026-01-01T00:31:54.400000Z,bearing_fault,NORMAL,motor,2953.5,1.125,1.553,0.775,48.9,45.35,65.04,79.79,0
2026-01-01T00:31:54.500000Z,bearing_fault,NORMAL,motor,2954.6,1.217,1.243,0.716,48.97,45.32,65.04,79.55,0
2026-01-01T00:31:54.600000Z,bearing_fault,NORMAL,motor,2954.7,1.145,1.404,0.738,49.28,45.28,65.17,81.41,0
2026-01-01T00:31:54.700000Z,bearing_fault,NORMAL,motor,2953.6,1.329,1.447,0.743,48.96,44.95,64.71,79.25,0
2026-01-01T00:31:54.800000Z,bearing_fault,NORMAL,motor,2955.0,1.412,1.477,0.851,49.12,45.51,64.51,79.03,0
2026-01-01T00:31:54.900000Z,bearing_fault,NORMAL,motor,2954.4,1.171,1.618,0.709,48.69,45.01,65.03,80.67,0
2026-01-01T00:31:55Z,bearing_fault,NORMAL,motor,2953.9,1.291,1.526,0.82,49.32,45.06,64.54,79.56,0
2026-01-01T00:31:55.100000Z,bearing_fault,NORMAL,motor,2953.0,1.208,1.61,0.814,48.93,45.0,65.1,79.38,0
2026-01-01T00:31:55.200000Z,bearing_fault,NORMAL,motor,2953.2,1.235,1.668,0.796,48.8,45.3,65.12,79.32,0
2026-01-01T00:31:55.300000Z,bearing_fault,NORMAL,motor,2952.3,1.178,1.72,0.819,48.83,45.05,64.92,79.87,0
2026-01-01T00:31:55.400000Z,bearing_fault,NORMAL,motor,2953.2,1.03,1.6,0.759,48.78,45.2,64.83,82.07,0
2026-01-01T00:31:55.500000Z,bearing_fault,NORMAL,motor,2952.2,0.992,1.492,0.794,48.84,45.08,64.68,80.2,0
2026-01-01T00:31:55.600000Z,bearing_fault,NORMAL,motor,2953.5,1.014,1.525,0.813,48.58,45.13,65.09,80.13,0
2026-01-01T00:31:55.700000Z,bearing_fault,NORMAL,motor,2952.4,1.211,1.506,0.77,48.93,45.26,65.11,78.74,0
2026-01-01T00:31:55.800000Z,bearing_fault,NORMAL,motor,2952.9,1.191,1.439,0.783,48.77,45.27,65.1,79.37,0
2026-01-01T00:31:55.900000Z,bearing_fault,NORMAL,motor,2952.3,1.33,1.408,0.882,49.15,45.09,64.91,80.52,0
2026-01-01T00:31:56Z,bearing_fault,NORMAL,motor,2952.0,1.255,1.382,0.702,48.87,45.22,65.02,78.54,0
2026-01-01T00:31:56.100000Z,bearing_fault,NORMAL,motor,2951.6,1.222,1.506,0.812,49.45,45.4,65.12,80.02,0
2026-01-01T00:31:56.200000Z,bearing_fault,NORMAL,motor,2951.6,1.325,1.592,0.842,48.96,45.3,65.07,78.63,0
2026-01-01T00:31:56.300000Z,bearing_fault,NORMAL,motor,2951.2,1.185,1.532,0.809,48.6,44.89,65.33,81.1,0
2026-01-01T00:31:56.400000Z,bearing_fault,NORMAL,motor,2951.6,0.998,1.77,0.816,48.84,45.28,64.73,80.65,0
2026-01-01T00:31:56.500000Z,bearing_fault,NORMAL,motor,2951.1,1.134,1.608,0.764,48.82,45.4,64.88,80.08,0
2026-01-01T00:31:56.600000Z,bearing_fault,NORMAL,motor,2950.0,1.072,1.528,0.777,49.05,45.04,65.21,78.94,0
2026-01-01T00:31:56.700000Z,bearing_fault,NORMAL,motor,2949.9,1.203,1.456,0.711,48.86,44.86,65.21,79.19,0
2026-01-01T00:31:56.800000Z,bearing_fault,NORMAL,motor,2949.2,1.115,1.401,0.899,48.8,45.24,64.79,79.74,0
2026-01-01T00:31:56.900000Z,bearing_fault,NORMAL,motor,2950.3,0.979,1.403,0.803,49.19,45.33,65.08,78.92,0
2026-01-01T00:31:57Z,bearing_fault,NORMAL,motor,2950.1,1.162,1.228,0.804,48.96,45.18,64.77,81.6,0
2026-01-01T00:31:57.100000Z,bearing_fault,NORMAL,motor,2949.0,1.326,1.399,0.793,48.62,45.04,65.01,79.54,0
2026-01-01T00:31:57.200000Z,bearing_fault,NORMAL,motor,2948.4,1.166,1.379,0.741,48.95,45.45,65.09,79.08,0
2026-01-01T00:31:57.300000Z,bearing_fault,NORMAL,motor,2949.0,1.322,1.427,0.788,49.01,45.23,64.64,80.93,0
2026-01-01T00:31:57.400000Z,bearing_fault,NORMAL,motor,2948.5,1.335,1.626,0.775,49.09,45.37,64.98,80.82,0
2026-01-01T00:31:57.500000Z,bearing_fault,NORMAL,motor,2947.8,1.2,1.644,0.87,48.96,45.41,64.77,78.47,0
2026-01-01T00:31:57.600000Z,bearing_fault,NORMAL,motor,2948.7,1.109,1.784,0.806,48.89,45.28,65.22,79.38,0
2026-01-01T00:31:57.700000Z,bearing_fault,NORMAL,motor,2948.0,1.301,1.577,0.784,49.0,44.83,64.93,80.62,0
2026-01-01T00:31:57.800000Z,bearing_fault,NORMAL,motor,2948.0,1.033,1.423,0.863,48.99,45.4,64.91,80.66,0
2026-01-01T00:31:57.900000Z,bearing_fault,NORMAL,motor,2947.8,1.193,1.436,0.853,49.18,45.28,65.06,80.97,0
2026-01-01T00:31:58Z,bearing_fault,NORMAL,motor,2947.9,1.077,1.509,0.841,49.27,45.11,64.77,78.23,0
2026-01-01T00:31:58.100000Z,bearing_fault,NORMAL,motor,2947.4,1.274,1.434,0.785,49.43,45.35,64.65,80.35,0
2026-01-01T00:31:58.200000Z,bearing_fault,NORMAL,motor,2946.7,1.284,1.35,0.871,49.04,45.33,65.08,79.69,0
2026-01-01T00:31:58.300000Z,bearing_fault,NORMAL,motor,2947.8,1.201,1.391,0.751,48.75,45.78,65.17,79.5,0
2026-01-01T00:31:58.400000Z,bearing_fault,NORMAL,motor,2946.4,1.406,1.492,0.792,49.13,44.88,65.19,80.58,0
2026-01-01T00:31:58.500000Z,bearing_fault,NORMAL,motor,2946.7,1.281,1.444,0.811,49.09,45.31,64.99,79.43,0
2026-01-01T00:31:58.600000Z,bearing_fault,NORMAL,motor,2946.2,1.252,1.564,0.808,48.71,45.18,65.03,79.88,0
2026-01-01T00:31:58.700000Z,bearing_fault,NORMAL,motor,2945.9,1.337,1.675,0.799,48.86,45.39,64.92,80.08,0
2026-01-01T00:31:58.800000Z,bearing_fault,NORMAL,motor,2945.0,1.274,1.637,0.83,49.11,45.13,65.16,82.33,0
2026-01-01T00:31:58.900000Z,bearing_fault,NORMAL,motor,2946.1,1.332,1.612,0.861,48.93,44.9,64.83,80.78,0
2026-01-01T00:31:59Z,bearing_fault,NORMAL,motor,2945.4,1.054,1.592,0.731,49.28,45.57,64.95,78.96,0
2026-01-01T00:31:59.100000Z,bearing_fault,NORMAL,motor,2946.5,0.961,1.57,0.703,48.74,45.52,64.73,80.21,0
2026-01-01T00:31:59.200000Z,bearing_fault,NORMAL,motor,2945.2,1.123,1.43,0.809,48.97,45.63,64.84,78.76,0
2026-01-01T00:31:59.300000Z,bearing_fault,NORMAL,motor,2945.2,1.095,1.337,0.795,49.04,44.99,64.81,79.75,0
2026-01-01T00:31:59.400000Z,bearing_fault,NORMAL,motor,2944.2,1.297,1.248,0.878,49.13,45.34,65.08,79.2,0
2026-01-01T00:31:59.500000Z,bearing_fault,NORMAL,motor,2945.8,1.341,1.391,0.835,49.17,45.1,64.91,81.51,0
2026-01-01T00:31:59.600000Z,bearing_fault,NORMAL,motor,2944.9,1.206,1.453,0.745,48.96,45.44,65.07,80.92,0
2026-01-01T00:31:59.700000Z,bearing_fault,NORMAL,motor,2945.3,1.379,1.324,0.765,48.81,44.89,64.7,79.13,0
2026-01-01T00:31:59.800000Z,bearing_fault,NORMAL,motor,2945.8,1.389,1.443,0.77,48.9,45.4,65.09,79.03,0
2026-01-01T00:31:59.900000Z,bearing_fault,NORMAL,motor,2945.6,1.319,1.575,0.869,48.81,44.91,64.95,80.92,0
2026-01-01T00:32:00Z,bearing_fault,NORMAL,motor,2945.3,1.188,1.638,0.811,48.98,45.32,65.14,81.23,0
2026-01-01T00:32:00.100000Z,bearing_fault,NORMAL,motor,2945.4,1.154,1.721,0.798,48.93,45.59,64.75,78.98,0
2026-01-01T00:32:00.200000Z,bearing_fault,NORMAL,motor,2944.8,1.007,1.484,0.838,49.32,45.15,64.73,80.36,0
2026-01-01T00:32:00.300000Z,bearing_fault,NORMAL,motor,2944.7,1.08,1.512,0.818,48.97,45.24,64.91,81.02,0
2026-01-01T00:32:00.400000Z,bearing_fault,NORMAL,motor,2945.2,1.041,1.402,0.806,48.8,44.84,65.04,79.96,0
2026-01-01T00:32:00.500000Z,bearing_fault,NORMAL,motor,2945.1,1.222,1.309,0.777,49.2,45.45,65.18,79.58,0
2026-01-01T00:32:00.600000Z,bearing_fault,NORMAL,motor,2945.8,1.217,1.362,0.764,49.22,45.08,65.18,79.64,0
2026-01-01T00:32:00.700000Z,bearing_fault,NORMAL,motor,2945.3,1.26,1.428,0.797,49.19,45.45,65.3,79.52,0
2026-01-01T00:32:00.800000Z,bearing_fault,NORMAL,motor,2945.2,1.161,1.485,0.813,49.02,45.52,65.15,81.09,0
2026-01-01T00:32:00.900000Z,bearing_fault,NORMAL,motor,2946.5,1.452,1.422,0.785,48.93,45.57,64.88,79.75,0
2026-01-01T00:32:01Z,bearing_fault,NORMAL,motor,2945.2,1.172,1.409,0.761,48.97,45.38,65.18,78.68,0
2026-01-01T00:32:01.100000Z,bearing_fault,NORMAL,motor,2945.2,1.276,1.573,0.766,48.8,45.14,64.97,80.9,0
2026-01-01T00:32:01.200000Z,bearing_fault,NORMAL,motor,2945.2,1.294,1.804,0.826,49.14,45.18,65.12,78.64,0
2026-01-01T00:32:01.300000Z,bearing_fault,NORMAL,motor,2947.0,1.278,1.713,0.761,48.79,45.4,65.02,78.82,0
2026-01-01T00:32:01.400000Z,bearing_fault,NORMAL,motor,2947.0,1.141,1.513,0.691,49.22,44.74,64.92,80.5,0
2026-01-01T00:32:01.500000Z,bearing_fault,NORMAL,motor,2947.0,1.005,1.441,0.85,48.78,45.15,64.94,80.47,0
2026-01-01T00:32:01.600000Z,bearing_fault,NORMAL,motor,2947.0,1.152,1.654,0.801,48.71,45.35,65.2,80.13,0
2026-01-01T00:32:01.700000Z,bearing_fault,NORMAL,motor,2946.2,1.091,1.398,0.775,49.15,45.31,65.06,79.55,0
2026-01-01T00:32:01.800000Z,bearing_fault,NORMAL,motor,2947.3,1.248,1.453,0.806,49.14,45.61,64.89,77.72,0
2026-01-01T00:32:01.900000Z,bearing_fault,NORMAL,motor,2947.7,1.117,1.354,0.756,48.91,45.23,65.05,78.66,0
2026-01-01T00:32:02Z,bearing_fault,NORMAL,motor,2947.5,1.285,1.449,0.807,48.87,45.09,64.8,79.88,0
2026-01-01T00:32:02.100000Z,bearing_fault,NORMAL,motor,2947.7,1.372,1.366,0.9,49.23,45.26,64.89,79.54,0
2026-01-01T00:32:02.200000Z,bearing_fault,NORMAL,motor,2948.1,1.418,1.528,0.713,48.8,45.34,64.8,78.99,0
2026-01-01T00:32:02.300000Z,bearing_fault,NORMAL,motor,2948.0,1.207,1.648,0.779,48.68,45.18,64.76,80.95,0
2026-01-01T00:32:02.400000Z,bearing_fault,NORMAL,motor,2948.3,1.264,1.629,0.845,49.17,45.33,64.7,80.47,0
2026-01-01T00:32:02.500000Z,bearing_fault,NORMAL,motor,2948.5,1.197,1.575,0.816,48.98,45.11,65.12,78.98,0
2026-01-01T00:32:02.600000Z,bearing_fault,NORMAL,motor,2948.0,1.078,1.59,0.792,49.07,45.32,64.93,81.16,0
2026-01-01T00:32:02.700000Z,bearing_fault,NORMAL,motor,2949.0,1.102,1.505,0.85,48.97,45.17,64.89,80.96,0
2026-01-01T00:32:02.800000Z,bearing_fault,NORMAL,motor,2949.5,1.128,1.44,0.803,48.87,45.53,64.88,79.98,0
2026-01-01T00:32:02.900000Z,bearing_fault,NORMAL,motor,2949.7,1.316,1.276,0.792,48.77,45.07,65.19,79.66,0
2026-01-01T00:32:03Z,bearing_fault,NORMAL,motor,2949.4,1.115,1.446,0.788,48.98,45.24,64.78,82.18,0
2026-01-01T00:32:03.100000Z,bearing_fault,NORMAL,motor,2949.8,1.418,1.294,0.811,48.77,45.31,64.91,80.25,0
2026-01-01T00:32:03.200000Z,bearing_fault,NORMAL,motor,2950.6,1.394,1.429,0.78,49.15,45.55,65.17,80.64,0
2026-01-01T00:32:03.300000Z,bearing_fault,NORMAL,motor,2950.7,1.245,1.563,0.76,48.84,45.2,65.55,80.6,0
2026-01-01T00:32:03.400000Z,bearing_fault,NORMAL,motor,2951.1,1.253,1.391,0.736,48.91,44.82,65.09,80.7,0
2026-01-01T00:32:03.500000Z,bearing_fault,NORMAL,motor,2951.8,1.402,1.708,0.798,49.47,45.2,64.89,80.47,0
2026-01-01T00:32:03.600000Z,bearing_fault,NORMAL,motor,2951.0,1.382,1.745,0.866,49.06,45.52,65.22,81.52,0
2026-01-01T00:32:03.700000Z,bearing_fault,NORMAL,motor,2952.4,1.159,1.513,0.864,48.68,45.41,65.01,83.1,0
2026-01-01T00:32:03.800000Z,bearing_fault,NORMAL,motor,2951.4,1.039,1.324,0.753,49.21,45.39,65.24,80.34,0
2026-01-01T00:32:03.900000Z,bearing_fault,NORMAL,motor,2951.8,1.233,1.512,0.761,49.01,45.02,65.06,79.32,0
2026-01-01T00:32:04Z,bearing_fault,NORMAL,motor,2952.0,1.028,1.517,0.801,48.88,45.52,65.07,79.23,0
2026-01-01T00:32:04.100000Z,bearing_fault,NORMAL,motor,2952.3,1.136,1.315,0.84,49.21,45.34,64.89,79.35,0
2026-01-01T00:32:04.200000Z,bearing_fault,NORMAL,motor,2951.6,1.03,1.348,0.737,48.95,44.94,64.83,78.09,0
2026-01-01T00:32:04.300000Z,bearing_fault,NORMAL,motor,2953.4,1.359,1.448,0.726,49.02,45.05,64.95,80.65,0
2026-01-01T00:32:04.400000Z,bearing_fault,NORMAL,motor,2952.9,1.227,1.236,0.773,49.41,45.13,64.95,80.1,0
2026-01-01T00:32:04.500000Z,bearing_fault,NORMAL,motor,2952.5,1.2,1.495,0.786,49.08,45.43,65.16,81.42,0
2026-01-01T00:32:04.600000Z,bearing_fault,NORMAL,motor,2954.5,1.352,1.507,0.727,48.93,45.27,64.72,80.31,0
2026-01-01T00:32:04.700000Z,bearing_fault,NORMAL,motor,2953.8,1.334,1.588,0.808,48.76,45.21,65.1,79.08,0
2026-01-01T00:32:04.800000Z,bearing_fault,NORMAL,motor,2954.4,1.106,1.847,0.776,49.01,44.92,64.76,80.59,0
2026-01-01T00:32:04.900000Z,bearing_fault,NORMAL,motor,2954.3,1.296,1.641,0.782,49.16,45.22,65.19,79.37,0
2026-01-01T00:32:05Z,bearing_fault,NORMAL,motor,2954.4,1.019,1.646,0.747,48.78,45.01,64.97,78.89,0
2026-01-01T00:32:05.100000Z,bearing_fault,NORMAL,motor,2954.2,1.196,1.625,0.784,48.99,45.65,64.82,78.7,0
2026-01-01T00:32:05.200000Z,bearing_fault,NORMAL,motor,2954.9,1.054,1.488,0.865,48.72,45.37,64.96,80.3,0
2026-01-01T00:32:05.300000Z,bearing_fault,NORMAL,motor,2955.7,1.234,1.546,0.822,48.94,45.02,64.9,78.82,0
2026-01-01T00:32:05.400000Z,bearing_fault,NORMAL,motor,2954.8,1.13,1.52,0.8,48.44,44.79,65.28,79.86,0
2026-01-01T00:32:05.500000Z,bearing_fault,NORMAL,motor,2955.2,1.286,1.436,0.833,48.97,45.2,65.35,81.08,0
2026-01-01T00:32:05.600000Z,bearing_fault,NORMAL,motor,2955.0,1.263,1.652,0.772,48.65,45.14,64.95,79.74,0
2026-01-01T00:32:05.700000Z,bearing_fault,NORMAL,motor,2954.9,1.256,1.441,0.792,48.82,45.42,64.96,81.83,0
2026-01-01T00:32:05.800000Z,bearing_fault,NORMAL,motor,2954.4,1.218,1.53,0.794,49.18,45.34,64.63,80.15,0
2026-01-01T00:32:05.900000Z,bearing_fault,NORMAL,motor,2954.5,1.249,1.66,0.772,49.0,45.19,65.3,78.52,0
2026-01-01T00:32:06Z,bearing_fault,NORMAL,motor,2956.2,1.239,1.517,0.814,49.1,45.33,65.19,79.08,0
2026-01-01T00:32:06.100000Z,bearing_fault,NORMAL,motor,2955.0,1.145,1.579,0.715,49.09,45.0,65.23,79.61,0
2026-01-01T00:32:06.200000Z,bearing_fault,NORMAL,motor,2954.7,1.119,1.691,0.874,49.11,45.41,64.96,80.16,0
2026-01-01T00:32:06.300000Z,bearing_fault,NORMAL,motor,2954.9,1.16,1.542,0.85,49.16,45.55,65.19,80.4,0
2026-01-01T00:32:06.400000Z,bearing_fault,NORMAL,motor,2954.7,0.998,1.369,0.8,48.75,45.39,65.04,79.85,0
2026-01-01T00:32:06.500000Z,bearing_fault,NORMAL,motor,2954.1,1.176,1.384,0.794,48.94,45.0,64.57,78.92,0
2026-01-01T00:32:06.600000Z,bearing_fault,NORMAL,motor,2954.7,1.226,1.133,0.73,48.87,45.22,64.88,79.87,0
2026-01-01T00:32:06.700000Z,bearing_fault,NORMAL,motor,2954.2,1.293,1.547,0.684,49.32,44.93,64.79,79.32,0
2026-01-01T00:32:06.800000Z,bearing_fault,NORMAL,motor,2954.1,1.213,1.523,0.848,49.24,45.32,64.71,78.43,0
2026-01-01T00:32:06.900000Z,bearing_fault,NORMAL,motor,2954.8,1.32,1.536,0.761,48.88,45.52,65.18,81.58,0
2026-01-01T00:32:07Z,bearing_fault,NORMAL,motor,2955.2,1.154,1.595,0.808,48.92,45.85,64.82,81.45,0
2026-01-01T00:32:07.100000Z,bearing_fault,NORMAL,motor,2954.7,1.156,1.532,0.765,48.78,45.05,65.21,80.99,0
2026-01-01T00:32:07.200000Z,bearing_fault,NORMAL,motor,2954.0,1.299,1.749,0.73,49.18,45.46,65.0,80.87,0
2026-01-01T00:32:07.300000Z,bearing_fault,NORMAL,motor,2954.0,1.11,1.459,0.734,49.1,44.99,64.78,78.52,0
2026-01-01T00:32:07.400000Z,bearing_fault,NORMAL,motor,2952.5,1.009,1.779,0.905,48.85,45.59,65.09,79.41,0
2026-01-01T00:32:07.500000Z,bearing_fault,NORMAL,motor,2953.4,1.004,1.556,0.823,48.9,45.23,64.98,80.42,0
2026-01-01T00:32:07.600000Z,bearing_fault,NORMAL,motor,2953.8,1.267,1.484,0.854,49.14,45.15,64.78,79.18,0
2026-01-01T00:32:07.700000Z,bearing_fault,NORMAL,motor,2954.6,1.275,1.347,0.795,48.9,45.22,65.04,79.28,0
2026-01-01T00:32:07.800000Z,bearing_fault,NORMAL,motor,2954.2,1.125,1.26,0.747,48.59,44.93,64.85,80.51,0
2026-01-01T00:32:07.900000Z,bearing_fault,NORMAL,motor,2953.0,1.221,1.015,0.735,49.73,45.12,65.47,80.17,0
2026-01-01T00:32:08Z,bearing_fault,NORMAL,motor,2953.0,1.317,1.527,0.851,48.97,44.92,65.2,78.14,0
2026-01-01T00:32:08.100000Z,bearing_fault,NORMAL,motor,2953.6,1.332,1.542,0.753,48.87,45.54,64.88,80.27,0
2026-01-01T00:32:08.200000Z,bearing_fault,NORMAL,motor,2953.5,1.422,1.605,0.816,48.94,45.37,65.03,80.94,0
2026-01-01T00:32:08.300000Z,bearing_fault,NORMAL,motor,2952.3,1.339,1.869,0.761,48.71,45.25,64.95,81.87,0
2026-01-01T00:32:08.400000Z,bearing_fault,NORMAL,motor,2952.2,1.241,1.705,0.837,49.17,45.22,65.31,81.53,0
2026-01-01T00:32:08.500000Z,bearing_fault,NORMAL,motor,2951.7,1.112,1.609,0.697,49.17,44.89,64.72,79.39,0
2026-01-01T00:32:08.600000Z,bearing_fault,NORMAL,motor,2951.1,1.051,1.712,0.789,49.04,44.83,65.09,80.35,0
2026-01-01T00:32:08.700000Z,bearing_fault,NORMAL,motor,2950.5,1.147,1.525,0.766,49.32,45.45,64.86,79.43,0
2026-01-01T00:32:08.800000Z,bearing_fault,NORMAL,motor,2951.9,1.353,1.501,0.837,48.7,45.18,64.78,80.72,0
2026-01-01T00:32:08.900000Z,bearing_fault,NORMAL,motor,2951.1,0.985,1.434,0.795,48.84,45.45,65.13,79.27,0
2026-01-01T00:32:09Z,bearing_fault,NORMAL,motor,2950.8,1.023,1.306,0.829,49.02,45.01,64.99,82.6,0
2026-01-01T00:32:09.100000Z,bearing_fault,NORMAL,motor,2950.1,1.192,1.237,0.747,48.99,45.24,64.86,78.53,0
2026-01-01T00:32:09.200000Z,bearing_fault,NORMAL,motor,2951.1,1.315,1.265,0.845,49.29,45.77,65.45,80.16,0
2026-01-01T00:32:09.300000Z,bearing_fault,NORMAL,motor,2950.4,1.355,1.521,0.725,48.98,45.43,64.67,81.45,0
2026-01-01T00:32:09.400000Z,bearing_fault,NORMAL,motor,2950.2,1.137,1.578,0.783,48.91,45.29,65.47,79.44,0
2026-01-01T00:32:09.500000Z,bearing_fault,NORMAL,motor,2949.1,1.311,1.602,0.798,48.88,44.86,64.95,79.47,0
2026-01-01T00:32:09.600000Z,bearing_fault,NORMAL,motor,2948.9,1.343,1.506,0.744,49.02,45.12,65.1,79.73,0
2026-01-01T00:32:09.700000Z,bearing_fault,NORMAL,motor,2949.2,1.173,1.619,0.799,49.16,45.27,65.16,79.31,0
2026-01-01T00:32:09.800000Z,bearing_fault,NORMAL,motor,2949.1,1.118,1.54,0.742,48.58,44.99,65.07,78.81,0
2026-01-01T00:32:09.900000Z,bearing_fault,NORMAL,motor,2948.4,1.184,1.553,0.853,49.25,45.07,65.14,80.52,0
2026-01-01T00:32:10Z,bearing_fault,NORMAL,motor,2948.7,1.04,1.539,0.873,48.93,44.9,64.98,79.96,0
2026-01-01T00:32:10.100000Z,bearing_fault,NORMAL,motor,2949.0,1.072,1.352,0.835,49.07,45.58,65.02,80.9,0
2026-01-01T00:32:10.200000Z,bearing_fault,NORMAL,motor,2947.7,1.385,1.391,0.898,48.87,45.36,65.34,80.21,0
2026-01-01T00:32:10.300000Z,bearing_fault,NORMAL,motor,2948.0,1.131,1.299,0.791,48.74,45.43,64.95,80.54,0
2026-01-01T00:32:10.400000Z,bearing_fault,NORMAL,motor,2947.4,1.152,1.512,0.798,48.98,45.24,65.06,80.94,0
2026-01-01T00:32:10.500000Z,bearing_fault,NORMAL,motor,2947.0,1.333,1.326,0.82,48.89,45.02,65.2,80.94,0
2026-01-01T00:32:10.600000Z,bearing_fault,NORMAL,motor,2946.7,1.101,1.62,0.784,48.77,45.48,65.16,79.21,0
2026-01-01T00:32:10.700000Z,bearing_fault,NORMAL,motor,2947.3,1.183,1.655,0.774,49.05,45.33,65.02,79.68,0
2026-01-01T00:32:10.800000Z,bearing_fault,NORMAL,motor,2945.8,1.157,1.598,0.715,48.93,44.74,65.11,80.73,0
2026-01-01T00:32:10.900000Z,bearing_fault,NORMAL,motor,2946.8,1.244,1.503,0.84,48.84,45.36,64.95,79.37,0
2026-01-01T00:32:11Z,bearing_fault,NORMAL,motor,2945.9,0.972,1.551,0.799,49.0,45.39,65.05,79.27,0
2026-01-01T00:32:11.100000Z,bearing_fault,NORMAL,motor,2946.3,1.145,1.528,0.767,48.99,44.88,65.25,81.51,0
2026-01-01T00:32:11.200000Z,bearing_fault,NORMAL,motor,2946.4,0.967,1.343,0.796,49.09,45.59,65.13,80.19,0
2026-01-01T00:32:11.300000Z,bearing_fault,NORMAL,motor,2945.9,1.204,1.291,0.799,49.08,45.27,65.08,79.59,0
2026-01-01T00:32:11.400000Z,bearing_fault,NORMAL,motor,2946.0,1.235,1.507,0.647,49.36,45.46,64.98,80.41,0
2026-01-01T00:32:11.500000Z,bearing_fault,NORMAL,motor,2946.1,1.23,1.337,0.85,49.08,45.33,65.15,80.28,0
2026-01-01T00:32:11.600000Z,bearing_fault,NORMAL,motor,2945.9,1.264,1.363,0.712,48.82,45.39,64.72,82.23,0
2026-01-01T00:32:11.700000Z,bearing_fault,NORMAL,motor,2945.2,1.34,1.558,0.804,49.13,45.09,64.96,80.34,0
2026-01-01T00:32:11.800000Z,bearing_fault,NORMAL,motor,2945.2,1.132,1.658,0.803,49.24,45.32,65.04,79.51,0
2026-01-01T00:32:11.900000Z,bearing_fault,NORMAL,motor,2944.9,1.331,1.583,0.76,49.35,45.26,65.08,79.9,0
2026-01-01T00:32:12Z,bearing_fault,NORMAL,motor,2944.7,1.129,1.549,0.739,48.96,45.26,65.14,81.57,0
2026-01-01T00:32:12.100000Z,bearing_fault,NORMAL,motor,2944.8,1.212,1.52,0.807,49.07,45.42,65.07,80.11,0
2026-01-01T00:32:12.200000Z,bearing_fault,NORMAL,motor,2945.6,0.996,1.591,0.837,49.25,45.16,64.86,78.97,0
2026-01-01T00:32:12.300000Z,bearing_fault,NORMAL,motor,2945.2,1.152,1.418,0.808,49.36,44.57,64.85,80.9,0
2026-01-01T00:32:12.400000Z,bearing_fault,NORMAL,motor,2945.4,1.087,1.434,0.854,49.0,45.23,65.36,79.45,0
2026-01-01T00:32:12.500000Z,bearing_fault,NORMAL,motor,2945.3,1.192,1.191,0.811,48.96,45.04,65.07,78.78,0
2026-01-01T00:32:12.600000Z,bearing_fault,NORMAL,motor,2945.1,1.439,1.158,0.73,48.9,45.27,64.53,80.53,0
2026-01-01T00:32:12.700000Z,bearing_fault,NORMAL,motor,2944.4,1.382,1.405,0.827,49.18,45.18,64.89,79.23,0
2026-01-01T00:32:12.800000Z,bearing_fault,NORMAL,motor,2944.9,1.099,1.432,0.801,48.87,45.28,64.93,79.91,0
2026-01-01T00:32:12.900000Z,bearing_fault,NORMAL,motor,2945.8,1.245,1.327,0.886,48.88,45.34,64.91,81.89,0
2026-01-01T00:32:13Z,bearing_fault,NORMAL,motor,2945.8,1.204,1.549,0.934,48.93,45.45,65.01,79.61,0
2026-01-01T00:32:13.100000Z,bearing_fault,NORMAL,motor,2945.6,1.196,1.529,0.807,49.1,45.35,65.08,78.8,0
2026-01-01T00:32:13.200000Z,bearing_fault,NORMAL,motor,2944.6,1.189,1.589,0.901,48.84,45.23,64.94,79.38,0
