timestamp,scenario,operating_state,active_power_mw,main_steam_flow_th,main_steam_pressure_bar,main_steam_temp_c,feedwater_flow_th,drum_level_mm,condenser_vacuum_bar,fuel_flow_th,boiler_tube_leak_alarm,condenser_fouling_alarm
2026-01-01T00:36:23Z,tube_leak,NORMAL,470.64,1523.1,159.61,543.4,1524.2,-6.8,-0.0907,165.87,0,0
2026-01-01T00:36:24Z,tube_leak,NORMAL,479.75,1517.1,160.17,539.2,1518.9,-0.8,-0.0901,165.92,0,0
2026-01-01T00:36:25Z,tube_leak,NORMAL,473.39,1519.4,160.05,539.3,1524.4,-6.6,-0.0888,166.39,0,0
2026-01-01T00:36:26Z,tube_leak,NORMAL,474.5,1519.1,160.86,539.3,1521.5,-6.1,-0.0893,166.91,0,0
2026-01-01T00:36:27Z,tube_leak,NORMAL,473.95,1519.7,160.37,539.7,1521.6,-0.8,-0.0892,166.1,0,0
2026-01-01T00:36:28Z,tube_leak,NORMAL,477.12,1518.7,160.74,539.0,1519.6,4.9,-0.0909,165.03,0,0
2026-01-01T00:36:29Z,tube_leak,NORMAL,477.8,1520.7,159.81,539.5,1516.7,-12.1,-0.0888,166.44,0,0
2026-01-01T00:36:30Z,tube_leak,NORMAL,476.47,1516.1,160.15,539.4,1516.9,-2.9,-0.0909,165.78,0,0
2026-01-01T00:36:31Z,tube_leak,NORMAL,474.28,1521.2,159.76,540.1,1523.7,-8.6,-0.0884,166.74,0,0
2026-01-01T00:36:32Z,tube_leak,NORMAL,473.59,1516.5,160.45,537.9,1526.3,-0.3,-0.091,167.32,0,0
2026-01-01T00:36:33Z,tube_leak,NORMAL,474.58,1519.5,160.28,540.1,1521.2,-7.2,-0.0894,166.87,0,0
2026-01-01T00:36:34Z,tube_leak,NORMAL,473.44,1522.7,160.24,539.8,1522.5,-4.0,-0.0885,165.94,0,0
2026-01-01T00:36:35Z,tube_leak,NORMAL,479.0,1523.1,160.05,538.8,1519.1,-6.2,-0.0878,166.16,0,0
2026-01-01T00:36:36Z,tube_leak,NORMAL,475.53,1521.3,159.67,539.4,1522.9,2.4,-0.0893,167.68,0,0
2026-01-01T00:36:37Z,tube_leak,NORMAL,473.71,1519.2,159.85,538.1,1520.6,-9.2,-0.0905,163.69,0,0
2026-01-01T00:36:38Z,tube_leak,NORMAL,471.83,1523.4,159.81,539.4,1520.2,-1.6,-0.0911,164.93,0,0
2026-01-01T00:36:39Z,tube_leak,NORMAL,471.37,1521.1,160.22,541.1,1519.9,-4.8,-0.0907,167.11,0,0
2026-01-01T00:36:40Z,tube_leak,NORMAL,473.16,1516.0,160.43,538.5,1520.3,-1.1,-0.0911,166.78,0,0
2026-01-01T00:36:41Z,tube_leak,NORMAL,477.77,1519.6,160.13,540.2,1520.9,-4.8,-0.0895,167.51,0,0
2026-01-01T00:36:42Z,tube_leak,NORMAL,475.3,1519.0,159.71,540.0,1521.8,-8.5,-0.0891,166.93,0,0
2026-01-01T00:36:43Z,tube_leak,NORMAL,475.64,1520.8,159.24,538.1,1522.1,-5.0,-0.0885,165.9,0,0
2026-01-01T00:36:44Z,tube_leak,NORMAL,473.93,1519.1,160.84,541.1,1517.1,-12.8,-0.0914,166.88,0,0
2026-01-01T00:36:45Z,tube_leak,NORMAL,474.62,1524.0,160.1,538.9,1517.7,3.0,-0.0895,166.75,0,0
2026-01-01T00:36:46Z,tube_leak,NORMAL,476.72,1519.7,159.9,539.5,1526.4,-7.8,-0.0914,166.18,0,0
2026-01-01T00:36:47Z,tube_leak,NORMAL,475.06,1518.3,160.46,540.0,1525.9,-5.1,-0.0915,165.61,0,0
2026-01-01T00:36:48Z,tube_leak,NORMAL,473.06,1517.4,160.2,539.5,1523.0,-5.8,-0.0913,167.54,0,0
2026-01-01T00:36:49Z,tube_leak,NORMAL,469.18,1515.7,160.18,541.4,1521.8,-6.6,-0.0886,165.19,0,0
2026-01-01T00:36:50Z,tube_leak,NORMAL,470.56,1520.5,160.66,540.6,1517.7,-5.2,-0.0905,165.19,0,0
2026-01-01T00:36:51Z,tube_leak,NORMAL,476.45,1520.9,159.57,540.1,1524.6,-13.9,-0.0898,164.81,0,0
2026-01-01T00:36:52Z,tube_leak,NORMAL,474.81,1520.3,159.81,539.4,1517.7,-1.0,-0.0884,166.87,0,0
2026-01-01T00:36:53Z,tube_leak,NORMAL,474.07,1518.8,160.27,539.0,1519.3,-2.9,-0.0902,164.49,0,0
2026-01-01T00:36:54Z,tube_leak,NORMAL,477.1,1520.5,159.19,539.3,1524.1,-7.1,-0.0907,167.03,0,0
2026-01-01T00:36:55Z,tube_leak,NORMAL,474.82,1519.2,158.98,539.1,1518.3,0.2,-0.0877,166.5,0,0
2026-01-01T00:36:56Z,tube_leak,NORMAL,478.35,1521.7,159.71,539.6,1518.4,1.5,-0.0904,166.75,0,0
2026-01-01T00:36:57Z,tube_leak,NORMAL,474.92,1520.0,160.25,540.6,1518.4,-3.0,-0.0886,166.38,0,0
2026-01-01T00:36:58Z,tube_leak,NORMAL,474.35,1519.3,159.97,539.6,1517.5,7.0,-0.0915,165.52,0,0
2026-01-01T00:36:59Z,tube_leak,NORMAL,469.52,1522.1,159.49,540.7,1518.2,-8.1,-0.0911,165.76,0,0
2026-01-01T00:37:00Z,tube_leak,NORMAL,475.32,1521.2,159.43,540.1,1523.6,-0.7,-0.0899,165.72,0,0
2026-01-01T00:37:01Z,tube_leak,NORMAL,472.84,1517.6,161.24,540.4,1517.4,-16.1,-0.0911,166.0,0,0
2026-01-01T00:37:02Z,tube_leak,NORMAL,472.76,1519.5,160.63,538.0,1524.2,-6.7,-0.0887,165.34,0,0
2026-01-01T00:37:03Z,tube_leak,NORMAL,474.55,1520.9,160.72,540.9,1519.1,-1.0,-0.0886,165.82,0,0
2026-01-01T00:37:04Z,tube_leak,NORMAL,475.79,1517.2,160.11,540.5,1521.5,-3.1,-0.0883,167.06,0,0
2026-01-01T00:37:05Z,tube_leak,NORMAL,475.44,1517.7,158.86,542.2,1516.9,-5.9,-0.089,165.71,0,0
2026-01-01T00:37:06Z,tube_leak,NORMAL,474.97,1519.9,159.44,540.6,1518.0,-1.1,-0.0905,165.33,0,0
2026-01-01T00:37:07Z,tube_leak,NORMAL,472.35,1521.5,159.06,538.7,1521.0,-5.1,-0.0896,165.35,0,0
2026-01-01T00:37:08Z,tube_leak,NORMAL,472.8,1522.5,160.97,540.4,1523.0,-2.6,-0.0909,167.49,0,0
2026-01-01T00:37:09Z,tube_leak,NORMAL,474.32,1520.1,159.91,537.3,1516.2,-6.3,-0.089,166.0,0,0
2026-01-01T00:37:10Z,tube_leak,NORMAL,477.74,1521.8,159.84,539.6,1519.3,-6.9,-0.0896,167.73,0,0
2026-01-01T00:37:11Z,tube_leak,NORMAL,471.69,1518.2,160.2,540.8,1520.9,-1.0,-0.0906,166.6,0,0
2026-01-01T00:37:12Z,tube_leak,NORMAL,472.73,1525.6,160.42,538.9,1523.6,-6.9,-0.0912,165.77,0,0
2026-01-01T00:37:13Z,tube_leak,NORMAL,473.72,1521.7,160.46,539.5,1517.7,-1.7,-0.0904,166.93,0,0
2026-01-01T00:37:14Z,tube_leak,NORMAL,479.61,1517.4,159.99,539.1,1519.9,-1.4,-0.0889,165.42,0,0
2026-01-01T00:37:15Z,tube_leak,NORMAL,470.46,1522.8,159.29,539.1,1520.2,4.6,-0.0895,165.62,0,0
2026-01-01T00:37:16Z,tube_leak,NORMAL,473.29,1520.4,160.75,538.6,1519.7,2.9,-0.0907,164.94,0,0
2026-01-01T00:37:17Z,tube_leak,NORMAL,473.7,1519.6,160.43,540.3,1516.4,0.1,-0.0923,166.59,0,0
2026-01-01T00:37:18Z,tube_leak,NORMAL,478.71,1519.8,159.16,539.6,1514.1,-4.5,-0.0901,167.0,0,0
2026-01-01T00:37:19Z,tube_leak,NORMAL,475.25,1520.2,160.51,539.2,1523.2,2.5,-0.0891,167.01,0,0
2026-01-01T00:37:20Z,tube_leak,NORMAL,477.14,1520.5,160.49,539.3,1521.5,3.6,-0.0898,165.31,0,0
2026-01-01T00:37:21Z,tube_leak,NORMAL,471.73,1520.5,160.16,539.6,1520.0,-1.4,-0.0902,167.3,0,0
2026-01-01T00:37:22Z,tube_leak,NORMAL,473.07,1524.3,160.41,541.1,1514.9,-6.6,-0.089,167.52,0,0
2026-01-01T00:37:23Z,tube_leak,NORMAL,474.17,1520.9,160.61,541.1,1514.2,-0.4,-0.0892,165.33,0,0
2026-01-01T00:37:24Z,tube_leak,NORMAL,473.66,1519.3,159.39,539.3,1524.1,-13.6,-0.091,165.89,0,0
2026-01-01T00:37:25Z,tube_leak,NORMAL,476.96,1515.8,159.07,538.5,1519.8,2.1,-0.0902,166.99,0,0
2026-01-01T00:37:26Z,tube_leak,NORMAL,473.84,1521.8,160.31,540.4,1517.2,-3.8,-0.0894,165.7,0,0
2026-01-01T00:37:27Z,tube_leak,NORMAL,476.9,1523.4,160.41,541.2,1523.9,4.9,-0.0896,167.29,0,0
2026-01-01T00:37:28Z,tube_leak,NORMAL,476.04,1521.9,159.95,539.8,1520.4,3.0,-0.091,165.68,0,0
2026-01-01T00:37:29Z,tube_leak,NORMAL,473.43,1516.6,159.26,541.1,1520.4,-3.5,-0.0892,163.36,0,0
2026-01-01T00:37:30Z,tube_leak,NORMAL,472.71,1517.4,160.52,539.2,1519.0,5.9,-0.0894,166.1,0,0
2026-01-01T00:37:31Z,tube_leak,NORMAL,475.37,1519.2,159.7,539.0,1520.8,-3.4,-0.0903,169.41,0,0
2026-01-01T00:37:32Z,tube_leak,NORMAL,473.46,1523.6,160.34,540.3,1521.6,-11.3,-0.0894,166.06,0,0
2026-01-01T00:37:33Z,tube_leak,NORMAL,476.36,1517.5,159.91,541.0,1522.1,5.5,-0.0902,164.59,0,0
2026-01-01T00:37:34Z,tube_leak,NORMAL,475.09,1518.7,161.07,542.4,1518.4,-4.6,-0.0896,166.66,0,0
2026-01-01T00:37:35Z,tube_leak,NORMAL,468.72,1523.6,160.22,542.0,1520.3,1.5,-0.09,167.37,0,0
2026-01-01T00:37:36Z,tube_leak,NORMAL,478.5,1521.3,159.75,539.1,1513.3,1.3,-0.088,166.38,0,0
2026-01-01T00:37:37Z,tube_leak,NORMAL,476.79,1521.8,159.36,538.9,1517.4,8.0,-0.0892,166.53,0,0
2026-01-01T00:37:38Z,tube_leak,NORMAL,474.42,1520.5,160.29,539.8,1520.5,4.8,-0.0898,164.42,0,0
2026-01-01T00:37:39Z,tube_leak,NORMAL,475.29,1520.4,159.85,542.2,1520.2,-3.1,-0.0911,165.97,0,0
2026-01-01T00:37:40Z,tube_leak,NORMAL,479.23,1518.8,160.33,538.3,1520.5,-2.0,-0.0906,166.42,0,0
2026-01-01T00:37:41Z,tube_leak,NORMAL,477.31,1523.1,159.73,542.0,1525.1,1.8,-0.0904,164.06,0,0
2026-01-01T00:37:42Z,tube_leak,NORMAL,474.71,1524.1,159.16,540.4,1525.4,5.2,-0.091,165.06,0,0
2026-01-01T00:37:43Z,tube_leak,NORMAL,474.16,1521.4,160.69,541.1,1515.2,-7.2,-0.0897,166.11,0,0
2026-01-01T00:37:44Z,tube_leak,NORMAL,473.01,1521.9,158.9,539.5,1522.6,4.9,-0.0906,165.59,0,0
2026-01-01T00:37:45Z,tube_leak,NORMAL,475.63,1519.5,160.38,541.1,1521.3,-7.5,-0.0904,165.34,0,0
2026-01-01T00:37:46Z,tube_leak,NORMAL,475.11,1518.4,159.98,541.2,1519.5,-13.2,-0.0914,166.38,0,0
2026-01-01T00:37:47Z,tube_leak,NORMAL,470.92,1521.0,160.28,540.3,1520.9,0.5,-0.0888,166.61,0,0
2026-01-01T00:37:48Z,tube_leak,NORMAL,475.72,1519.9,159.53,537.3,1514.9,-3.9,-0.09,165.93,0,0
2026-01-01T00:37:49Z,tube_leak,NORMAL,480.91,1517.3,160.88,540.9,1522.3,-5.3,-0.0906,164.57,0,0
2026-01-01T00:37:50Z,tube_leak,NORMAL,478.08,1518.9,159.6,541.1,1518.3,-3.4,-0.0908,167.32,0,0
2026-01-01T00:37:51Z,tube_leak,NORMAL,474.51,1515.8,160.18,540.3,1522.9,9.0,-0.0884,165.69,0,0
2026-01-01T00:37:52Z,tube_leak,NORMAL,475.0,1522.6,160.04,540.2,1521.1,-2.9,-0.0895,166.66,0,0
2026-01-01T00:37:53Z,tube_leak,NORMAL,473.36,1517.3,159.93,542.1,1514.4,7.9,-0.0886,165.36,0,0
2026-01-01T00:37:54Z,tube_leak,NORMAL,478.11,1520.0,160.46,542.6,1519.1,4.7,-0.0898,166.14,0,0
2026-01-01T00:37:55Z,tube_leak,NORMAL,471.98,1520.0,159.34,539.9,1518.8,3.1,-0.0894,166.33,0,0
2026-01-01T00:37:56Z,tube_leak,NORMAL,477.2,1517.9,159.57,540.8,1517.6,5.2,-0.0895,165.79,0,0
2026-01-01T00:37:57Z,tube_leak,NORMAL,473.78,1517.9,159.23,538.5,1516.6,4.0,-0.0894,168.6,0,0
2026-01-01T00:37:58Z,tube_leak,NORMAL,473.22,1519.0,160.03,540.6,1523.0,-2.9,-0.0898,165.68,0,0
2026-01-01T00:37:59Z,tube_leak,NORMAL,474.09,1520.9,159.09,541.0,1519.3,1.6,-0.0898,165.75,0,0
2026-01-01T00:38:00Z,tube_leak,NORMAL,473.15,1517.9,160.26,539.7,1519.7,1.9,-0.0878,165.11,0,0
2026-01-01T00:38:01Z,tube_leak,NORMAL,475.2,1518.6,160.25,540.7,1520.2,-7.7,-0.0909,166.87,0,0
2026-01-01T00:38:02Z,tube_leak,NORMAL,471.12,1520.7,160.29,540.8,1522.2,-7.0,-0.0913,164.12,0,0
2026-01-01T00:38:03Z,tube_leak,NORMAL,477.34,1520.5,159.8,540.7,1515.7,-0.4,-0.0904,166.11,0,0
2026-01-01T00:38:04Z,tube_leak,NORMAL,475.33,1520.9,159.52,538.6,1522.3,1.3,-0.0919,165.83,0,0
2026-01-01T00:38:05Z,tube_leak,NORMAL,474.59,1518.9,160.09,539.6,1520.8,-1.4,-0.0892,164.71,0,0
2026-01-01T00:38:06Z,tube_leak,NORMAL,473.55,1521.2,159.46,538.2,1519.1,-5.6,-0.0891,165.34,0,0
2026-01-01T00:38:07Z,tube_leak,NORMAL,467.48,1518.6,159.98,540.1,1520.1,-1.9,-0.0906,167.38,0,0
2026-01-01T00:38:08Z,tube_leak,NORMAL,477.01,1520.6,159.91,540.5,1520.1,0.4,-0.0898,165.65,0,0
2026-01-01T00:38:09Z,tube_leak,NORMAL,480.0,1518.1,159.29,540.0,1514.4,1.8,-0.0917,166.02,0,0
2026-01-01T00:38:10Z,tube_leak,NORMAL,478.45,1519.3,159.8,542.0,1520.0,-7.9,-0.0892,166.98,0,0
2026-01-01T00:38:11Z,tube_leak,NORMAL,476.44,1521.2,160.29,541.2,1519.3,-4.4,-0.0898,166.56,0,0
2026-01-01T00:38:12Z,tube_leak,NORMAL,475.87,1521.6,160.38,540.3,1517.2,-3.1,-0.0899,165.78,0,0
2026-01-01T00:38:13Z,tube_leak,NORMAL,474.36,1515.3,160.56,539.4,1523.9,-6.6,-0.0883,167.32,0,0
2026-01-01T00:38:14Z,tube_leak,NORMAL,470.59,1521.2,159.43,540.8,1522.4,0.5,-0.0902,165.83,0,0
2026-01-01T00:38:15Z,tube_leak,NORMAL,477.06,1522.6,160.48,540.8,1525.7,4.7,-0.0902,166.35,0,0
2026-01-01T00:38:16Z,tube_leak,NORMAL,474.43,1518.9,160.05,540.0,1524.6,-2.0,-0.0906,166.09,0,0
2026-01-01T00:38:17Z,tube_leak,NORMAL,470.97,1522.5,160.71,540.0,1519.1,4.1,-0.09,167.48,0,0
2026-01-01T00:38:18Z,tube_leak,NORMAL,475.37,1523.1,160.58,539.5,1521.6,5.8,-0.0898,165.68,0,0
2026-01-01T00:38:19Z,tube_leak,NORMAL,475.76,1516.6,160.51,540.4,1516.9,0.3,-0.0893,164.74,0,0
2026-01-01T00:38:20Z,tube_leak,NORMAL,479.51,1518.4,160.28,541.1,1524.8,-5.1,-0.0921,166.23,0,0
2026-01-01T00:38:21Z,tube_leak,NORMAL,472.6,1516.3,160.26,541.8,1515.8,6.2,-0.0914,166.2,0,0
2026-01-01T00:38:22Z,tube_leak,NORMAL,479.78,1516.6,160.71,539.1,1520.2,-1.4,-0.0907,166.46,0,0
2026-01-01T00:38:23Z,tube_leak,NORMAL,468.87,1518.3,161.04,541.7,1521.6,8.6,-0.0898,165.6,0,0
2026-01-01T00:38:24Z,tube_leak,NORMAL,475.52,1522.7,160.51,540.7,1512.0,1.2,-0.0904,166.77,0,0
2026-01-01T00:38:25Z,tube_leak,NORMAL,474.68,1516.8,160.52,540.4,1518.7,-6.3,-0.0898,166.18,0,0
2026-01-01T00:38:26Z,tube_leak,NORMAL,477.74,1519.3,159.45,541.0,1516.3,5.3,-0.0909,167.21,0,0
2026-01-01T00:38:27Z,tube_leak,NORMAL,480.35,1520.2,159.78,539.9,1518.7,-1.2,-0.0898,164.87,0,0
2026-01-01T00:38:28Z,tube_leak,NORMAL,472.35,1520.4,159.53,540.6,1518.5,2.1,-0.089,166.05,0,0
2026-01-01T00:38:29Z,tube_leak,NORMAL,477.17,1517.7,159.59,539.8,1519.0,-0.5,-0.0914,163.52,0,0
2026-01-01T00:38:30Z,tube_leak,NORMAL,475.62,1519.0,159.63,540.6,1522.9,0.8,-0.0905,166.66,0,0
2026-01-01T00:38:31Z,tube_leak,NORMAL,477.24,1518.1,160.37,540.5,1521.2,9.0,-0.0918,165.09,0,0
2026-01-01T00:38:32Z,tube_leak,NORMAL,476.16,1521.5,159.4,539.1,1519.7,1.9,-0.0908,166.54,0,0
2026-01-01T00:38:33Z,tube_leak,NORMAL,478.25,1523.0,160.39,540.1,1515.0,3.8,-0.0911,166.95,0,0
2026-01-01T00:38:34Z,tube_leak,NORMAL,475.9,1520.0,159.36,540.5,1516.2,3.2,-0.0913,165.81,0,0
2026-01-01T00:38:35Z,tube_leak,NORMAL,473.68,1522.8,159.99,540.9,1517.1,-1.8,-0.0903,166.47,0,0
2026-01-01T00:38:36Z,tube_leak,NORMAL,470.5,1519.8,160.31,538.2,1522.5,6.3,-0.0903,167.32,0,0
2026-01-01T00:38:37Z,tube_leak,NORMAL,477.15,1519.4,159.47,540.8,1520.5,0.5,-0.0913,167.43,0,0
2026-01-01T00:38:38Z,tube_leak,NORMAL,473.08,1519.7,159.64,541.6,1522.1,9.0,-0.0893,164.33,0,0
2026-01-01T00:38:39Z,tube_leak,NORMAL,474.29,1521.1,160.75,537.5,1520.8,5.2,-0.091,166.51,0,0
2026-01-01T00:38:40Z,tube_leak,NORMAL,474.16,1522.6,160.89,540.7,1521.6,8.5,-0.09,167.46,0,0
2026-01-01T00:38:41Z,tube_leak,NORMAL,475.01,1519.9,160.47,539.1,1521.6,9.9,-0.0889,166.54,0,0
2026-01-01T00:38:42Z,tube_leak,NORMAL,473.44,1517.8,160.06,541.3,1514.4,4.6,-0.09,165.78,0,0
2026-01-01T00:38:43Z,tube_leak,NORMAL,470.85,1524.7,160.02,540.6,1525.1,0.9,-0.0897,166.09,0,0
2026-01-01T00:38:44Z,tube_leak,NORMAL,475.87,1522.9,159.84,538.3,1516.7,7.0,-0.0891,165.26,0,0
2026-01-01T00:38:45Z,tube_leak,NORMAL,474.71,1519.7,160.46,539.8,1519.0,9.4,-0.0899,165.6,0,0
2026-01-01T00:38:46Z,tube_leak,NORMAL,472.11,1520.9,160.86,537.5,1516.5,6.0,-0.0911,166.23,0,0
2026-01-01T00:38:47Z,tube_leak,NORMAL,474.91,1519.6,160.42,540.8,1516.3,7.0,-0.0895,166.36,0,0
2026-01-01T00:38:48Z,tube_leak,NORMAL,475.0,1517.9,160.2,539.7,1520.8,14.5,-0.0909,168.74,0,0
2026-01-01T00:38:49Z,tube_leak,NORMAL,477.28,1522.0,160.55,540.3,1516.2,-7.3,-0.0921,165.42,0,0
2026-01-01T00:38:50Z,tube_leak,NORMAL,476.01,1518.2,159.96,540.3,1523.3,10.2,-0.0884,167.72,0,0
2026-01-01T00:38:51Z,tube_leak,NORMAL,472.95,1518.6,159.57,540.1,1518.3,5.0,-0.0894,166.01,0,0
2026-01-01T00:38:52Z,tube_leak,NORMAL,473.26,1518.9,160.15,541.4,1518.3,-0.9,-0.0888,166.47,0,0
2026-01-01T00:38:53Z,tube_leak,NORMAL,472.54,1520.2,159.27,539.6,1518.1,9.7,-0.0907,165.72,0,0
2026-01-01T00:38:54Z,tube_leak,NORMAL,478.83,1522.1,160.04,540.7,1525.6,4.1,-0.0892,166.09,0,0
2026-01-01T00:38:55Z,tube_leak,NORMAL,474.77,1518.6,160.47,541.6,1520.8,2.8,-0.0901,165.25,0,0
2026-01-01T00:38:56Z,tube_leak,NORMAL,471.71,1515.9,160.17,539.8,1519.3,-1.7,-0.0887,165.59,0,0
2026-01-01T00:38:57Z,tube_leak,NORMAL,473.13,1518.3,160.47,541.4,1516.3,2.4,-0.09,167.17,0,0
2026-01-01T00:38:58Z,tube_leak,NORMAL,473.38,1522.7,159.71,539.8,1517.8,1.7,-0.0904,165.41,0,0
2026-01-01T00:38:59Z,tube_leak,NORMAL,474.5,1518.3,158.86,541.5,1518.7,8.2,-0.0897,166.44,0,0
2026-01-01T00:39:00Z,tube_leak,NORMAL,474.58,1520.6,160.09,539.8,1519.5,6.0,-0.0908,166.52,0,0
2026-01-01T00:39:01Z,tube_leak,NORMAL,470.81,1520.6,159.7,539.3,1522.0,8.2,-0.0916,165.95,0,0
2026-01-01T00:39:02Z,tube_leak,NORMAL,474.86,1519.0,160.14,538.9,1518.4,7.4,-0.0896,165.03,0,0
2026-01-01T00:39:03Z,tube_leak,NORMAL,475.65,1521.6,160.27,539.6,1518.3,9.1,-0.0907,166.1,0,0
2026-01-01T00:39:04Z,tube_leak,NORMAL,476.24,1521.0,160.76,540.9,1519.2,0.7,-0.0914,164.49,0,0
2026-01-01T00:39:05Z,tube_leak,NORMAL,477.62,1519.7,160.55,540.3,1518.2,3.5,-0.0897,166.06,0,0
2026-01-01T00:39:06Z,tube_leak,NORMAL,475.79,1517.8,159.93,540.0,1521.5,-0.5,-0.0901,166.58,0,0
2026-01-01T00:39:07Z,tube_leak,NORMAL,476.13,1522.0,159.85,540.8,1516.4,-5.4,-0.0902,165.11,0,0
2026-01-01T00:39:08Z,tube_leak,NORMAL,476.03,1517.8,160.52,540.8,1522.5,7.6,-0.0908,166.36,0,0
2026-01-01T00:39:09Z,tube_leak,NORMAL,477.0,1518.3,159.95,538.9,1518.7,6.4,-0.0895,165.01,0,0
2026-01-01T00:39:10Z,tube_leak,NORMAL,476.98,1520.7,160.13,541.0,1516.7,0.9,-0.0889,165.34,0,0
2026-01-01T00:39:11Z,tube_leak,NORMAL,468.96,1522.3,159.63,541.2,1515.3,0.4,-0.0902,165.8,0,0
2026-01-01T00:39:12Z,tube_leak,NORMAL,471.89,1519.5,159.35,540.2,1517.9,3.7,-0.0886,165.59,0,0
2026-01-01T00:39:13Z,tube_leak,NORMAL,477.01,1522.7,159.5,539.7,1513.6,3.0,-0.0896,166.98,0,0
2026-01-01T00:39:14Z,tube_leak,NORMAL,474.01,1524.6,160.07,539.2,1520.0,-6.3,-0.0908,164.84,0,0
2026-01-01T00:39:15Z,tube_leak,NORMAL,472.67,1518.9,159.05,539.2,1522.8,-4.9,-0.0907,167.64,0,0
2026-01-01T00:39:16Z,tube_leak,NORMAL,473.24,1522.0,160.78,539.4,1520.5,3.2,-0.0893,167.1,0,0
2026-01-01T00:39:17Z,tube_leak,NORMAL,471.5,1518.4,159.17,538.6,1523.2,-3.3,-0.0896,165.49,0,0
2026-01-01T00:39:18Z,tube_leak,NORMAL,471.54,1519.3,160.46,539.4,1520.4,5.0,-0.0906,167.41,0,0
2026-01-01T00:39:19Z,tube_leak,NORMAL,473.02,1524.9,160.81,539.2,1521.3,-4.0,-0.0897,167.38,0,0
2026-01-01T00:39:20Z,tube_leak,NORMAL,477.14,1518.3,159.53,540.8,1524.2,8.6,-0.0904,165.73,0,0
2026-01-01T00:39:21Z,tube_leak,NORMAL,470.83,1519.9,160.14,539.6,1522.0,6.5,-0.0888,166.15,0,0
2026-01-01T00:39:22Z,tube_leak,NORMAL,473.05,1519.6,160.57,539.3,1520.5,4.0,-0.0896,164.85,0,0
2026-01-01T00:39:23Z,tube_leak,NORMAL,478.22,1517.1,159.13,539.1,1521.6,-0.0,-0.0909,165.8,0,0
2026-01-01T00:39:24Z,tube_leak,NORMAL,477.98,1523.2,160.59,539.4,1521.0,13.4,-0.0884,167.25,0,0
2026-01-01T00:39:25Z,tube_leak,NORMAL,473.86,1522.2,160.0,538.3,1515.1,6.5,-0.0898,164.77,0,0
2026-01-01T00:39:26Z,tube_leak,NORMAL,476.26,1522.8,160.82,540.2,1521.6,7.3,-0.0901,166.18,0,0
2026-01-01T00:39:27Z,tube_leak,NORMAL,477.98,1519.4,160.87,537.7,1518.5,11.5,-0.0902,166.72,0,0
2026-01-01T00:39:28Z,tube_leak,NORMAL,474.88,1519.4,160.57,540.4,1522.5,-3.2,-0.089,165.0,0,0
2026-01-01T00:39:29Z,tube_leak,NORMAL,477.15,1520.5,160.31,539.4,1519.6,1.4,-0.0892,166.64,0,0
2026-01-01T00:39:30Z,tube_leak,NORMAL,473.57,1516.7,159.51,540.0,1514.6,11.2,-0.0887,166.98,0,0
2026-01-01T00:39:31Z,tube_leak,NORMAL,471.62,1519.8,159.69,539.7,1520.2,11.7,-0.0904,164.9,0,0
2026-01-01T00:39:32Z,tube_leak,NORMAL,468.46,1518.5,160.95,539.7,1517.4,6.8,-0.0889,165.95,0,0
2026-01-01T00:39:33Z,tube_leak,NORMAL,475.08,1522.9,160.59,538.6,1520.2,10.5,-0.0896,167.1,0,0
2026-01-01T00:39:34Z,tube_leak,NORMAL,475.83,1519.4,159.88,541.0,1519.6,3.4,-0.0892,167.14,0,0
2026-01-01T00:39:35Z,tube_leak,NORMAL,475.18,1522.3,159.05,540.5,1517.0,3.3,-0.0899,165.28,0,0
2026-01-01T00:39:36Z,tube_leak,NORMAL,480.54,1520.1,159.83,541.2,1518.3,7.4,-0.0886,166.9,0,0
2026-01-01T00:39:37Z,tube_leak,NORMAL,474.43,1520.3,161.49,542.3,1512.9,7.6,-0.0904,165.74,0,0
2026-01-01T00:39:38Z,tube_leak,NORMAL,470.5,1519.2,160.45,539.5,1519.2,18.3,-0.0897,166.19,0,0
2026-01-01T00:39:39Z,tube_leak,NORMAL,473.47,1517.8,160.92,542.1,1521.7,4.9,-0.0909,166.76,0,0
2026-01-01T00:39:40Z,tube_leak,NORMAL,477.73,1519.0,160.57,540.9,1518.5,-0.2,-0.0913,166.01,0,0
2026-01-01T00:39:41Z,tube_leak,NORMAL,471.28,1518.1,160.59,539.4,1519.2,4.0,-0.0908,166.27,0,0
2026-01-01T00:39:42Z,tube_leak,NORMAL,475.22,1515.5,160.45,538.9,1519.9,4.3,-0.0895,167.3,0,0
2026-01-01T00:39:43Z,tube_leak,NORMAL,475.17,1518.4,159.58,539.3,1519.7,9.1,-0.0895,166.13,0,0
2026-01-01T00:39:44Z,tube_leak,NORMAL,473.74,1516.4,160.07,538.8,1521.3,3.0,-0.0911,166.31,0,0
2026-01-01T00:39:45Z,tube_leak,NORMAL,475.4,1519.7,160.89,539.6,1528.4,1.1,-0.0896,164.62,0,0
2026-01-01T00:39:46Z,tube_leak,NORMAL,477.46,1516.9,160.14,538.3,1522.5,5.6,-0.0897,167.39,0,0
2026-01-01T00:39:47Z,tube_leak,NORMAL,474.09,1519.9,159.37,540.1,1515.3,7.6,-0.0893,166.08,0,0
2026-01-01T00:39:48Z,tube_leak,NORMAL,475.25,1522.0,160.04,538.9,1520.6,2.7,-0.0903,164.92,0,0
